,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.000367,Xenophobia,spotify:artist:0uJ1JypcrOqa457DGB4XS4,0.483,0.971,['raw black metal'],0.000555,10,0.143,-4.469,0,33,0.0916,105.011,4,7lMsbSkxvrKw9sXnMWFuw8,Xenophobia,0.23
1,0.816,Xenos,spotify:artist:5yiBeJaPO9FPgplB6HpGg0,0.517,0.761,['emo rap'],0.00417,5,0.144,-8.448,1,32,0.0282,91.985,4,254t0ZC71gtdAGTinIGTwV,Aeroplane,0.244
2,0.000312,Xenoscapes,spotify:artist:6OYGESu3nvQS6uHQdB9Jhf,0.669,0.827,['deep psytrance'],0.6,11,0.0934,-7.351,0,0,0.0493,122.013,4,3x1hLuYiyCeEMi8sVAiHAT,Unforgiven - Xenoscapes Remix,0.199
3,0.62,Xenovibes,spotify:artist:6TU3548WYq1AHF14dTCrzZ,0.604,0.342,['laboratorio'],0.89,0,0.0589,-14.54,1,0,0.0322,100.015,4,6wYP92zR3KqPn6F1A1LD0T,I Verity,0.409
4,3.14e-06,Xentrifuge,spotify:artist:5ERQhzGNOHrmoWz9IuBJAf,0.325,0.957,['aggrotech'],0.964,2,0.0812,-11.459,1,6,0.0663,171.961,4,5QWu8bhW8lFvhO6Fa7sRFG,Machine Winter,0.0436
5,0.000165,Xentrix,spotify:artist:5lYOBorQmZgCCPxJYCjSmO,0.337,0.745,"['speed metal', 'thrash metal']",0.0285,9,0.402,-13.144,1,18,0.0552,124.853,4,5T16AVpiP12pS4Yk95ZfPt,For Whose Advantage?,0.497
6,0.000325,Xerath,spotify:artist:7ICyuIXqcbrfGmYwUjTzIA,0.314,0.876,['djent'],0.832,2,0.914,-7.574,1,21,0.103,175.886,4,5G1LRI5TnPPu3maPDXddg1,I Hold Dominion,0.131
7,0.534,Xerión,spotify:artist:4vH7X93gl70LNUYEB6BlWU,0.0889,0.663,['deep folk metal'],0.93,9,0.342,-8.482,1,0,0.0453,165.934,3,5jn7DQD0QlSQSxHKs6nXtT,O Abafo Crepuscular da Soidade,0.136
8,0.422,Xero Abbas,spotify:artist:50no5jsAoWsYUKCjneIVat,0.688,0.819,['kurdish folk'],0.00278,5,0.0793,-4.728,0,8,0.0782,160.006,4,4i4LL9WxOnt7L8DHYk0UVd,Sibê Zû,0.925
9,0.0112,Xerox,spotify:artist:4nUBBtLtzqZGpdiynTJbYJ,0.396,0.868,['psychedelic trance'],0.0202,3,0.366,-4.904,0,33,0.0398,88.099,4,5BLGQEidWE2MRtiEiXFkoX,Xerox,0.747
10,6.24e-05,Xerox & Illumination,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.551,0.997,"['full on', 'psychedelic trance']",0.895,6,0.228,-4.072,1,15,0.053,144.993,4,1jB3x8YkxvT8R2Cz7f5eHb,Elements - Avalon & Waio Remix,0.871
11,0.764,Xerramequ Tiquis Miquis,spotify:artist:1LsrVKxAOmWtMBhqBiw8fv,0.769,0.261,['rock catala'],0.0,4,0.28,-16.28,0,0,0.941,49.926,3,4YSiofCMiqr8UdfupUbAgi,Intro,0.311
12,0.00362,Xervana,spotify:artist:0dMzbqtcRTGYxw9Jh7m3s9,0.523,0.978,['goa trance'],0.823,8,0.329,-7.332,1,0,0.0518,141.982,4,107ejTO5kyimtXtTnwZKHM,A New Life,0.152
13,0.204,Xery,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.636,0.985,['freestyle'],0.147,0,0.273,-11.547,1,1,0.0525,122.374,4,7DLdXr2qXAYWXQYaNqj6ng,Surrender,0.459
14,0.89,Xewin,spotify:artist:3w6LsqsBWhgtrjVckS882E,0.227,0.242,['swiss rock'],0.99,11,0.109,-27.835,0,0,0.0737,89.825,3,44r7b5HMJuSbSRfLaungkx,Okina-3,0.0652
15,0.00507,Xeya,spotify:artist:4kezCRLhBEKBO9jh2S26rH,0.665,0.953,['deep eurodance'],0.609,10,0.232,-5.423,0,4,0.0387,140.982,4,1lx1IGzv5D1RRWa78xDMC4,Kiss Me - Main Mix,0.766
16,0.782,Xeyredin Ekrem,spotify:artist:1v2mLlIlce6HdYe85Kyd4q,0.684,0.627,['kurdish folk'],1.36e-05,5,0.127,-6.338,1,0,0.0404,120.037,5,1PlGPs0PW1hgT1MvEqkmce,Evare,0.726
17,0.00307,Xgenic,spotify:artist:4x1QsH6WsK8LoCwbHGVd5b,0.702,0.861,"['cosmic uplifting trance', 'progressive uplifting trance']",0.855,10,0.152,-8.612,1,16,0.119,134.991,4,1UmAbOF2SMsXoSuOkXWlIA,Around Me,0.534
18,0.239,Xhani,spotify:artist:2IjzQBz1eSjEiop2L4omdu,0.823,0.742,['german hip hop'],2.21e-05,11,0.095,-5.798,0,34,0.0408,100.031,4,0JHtpsqf0m0qgGoMSwUE7W,Xhani,0.886
19,0.205,Xhe,spotify:artist:3OGRDNTJv6ASBFkqPZR5EX,0.302,0.376,['hardtechno'],0.871,11,0.123,-15.598,0,13,0.0356,140.113,3,3PlTqc3VMPB59GEgi8fzo2,Xhe My Favorite DRVQ,0.108
20,0.214,XHEKI,spotify:artist:7AKt2X3pcEWdiDa1EYDZuc,0.673,0.835,['albanian pop'],3.71e-06,7,0.0904,-4.733,1,0,0.042,180.026,4,1o0UzJzdogtINYQQc4udde,Xheki,0.378
21,0.0308,Xhelazz,spotify:artist:75VXrmAmJCcQKyhDarGE6F,0.632,0.917,['spanish hip hop'],0.0,8,0.106,-4.13,1,48,0.216,90.955,4,0vLJOfGD9un0zK5K4UlTO4,La Soledad Comienza,0.626
22,0.00274,Xhin,spotify:artist:7fVBYlm65H50HLNLAQHBt5,0.406,0.923,['minimal dub'],0.753,7,0.334,-4.89,1,11,0.0646,97.703,3,21S5Kl5WdBqy2LYlz90Dr7,Free Yourself - Xhin Mix,0.115
23,0.00274,Xhino Slim,spotify:artist:7fVBYlm65H50HLNLAQHBt5,0.406,0.923,['minimal dub'],0.753,7,0.334,-4.89,1,11,0.0646,97.703,3,21S5Kl5WdBqy2LYlz90Dr7,Free Yourself - Xhin Mix,0.115
24,0.0247,Xhol,spotify:artist:3wziUj1XdfV0TStNvnYP1s,0.393,0.443,['krautrock'],0.106,0,0.179,-10.04,1,9,0.0281,103.065,4,7mRhc66beSdBbl3vxP5aqj,Planet Earth,0.648
25,0.0247,Xhol Caravan,spotify:artist:3wziUj1XdfV0TStNvnYP1s,0.393,0.443,['krautrock'],0.106,0,0.179,-10.04,1,9,0.0281,103.065,4,7mRhc66beSdBbl3vxP5aqj,Planet Earth,0.648
26,0.112,XI,spotify:artist:1VPmR4DJC1PlOtd0IADAO0,0.67,0.774,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",0.0,6,0.185,-3.283,0,59,0.208,75.024,4,3cQPyVlnrmmWU5fQJxl0q9,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening),0.221
27,0.226,XIA,spotify:artist:4mEtEO111qXSz9Auc3WUXL,0.531,0.566,['mandopop'],0.0,5,0.112,-6.427,1,55,0.0273,79.066,4,2MwjcKcekaSQyecQVkmGEw,那些年 - 那些年,0.182
28,0.949,Xia Yifeng,spotify:artist:2kYpqEOmwO3ktb16Dsutqa,0.618,0.0972,"['chinese guzheng', 'chinese traditional']",0.469,10,0.0764,-14.121,0,5,0.0477,115.529,4,1HPRmiEvefZ0LllRc4U4A1,Observing Calmly,0.173
29,0.779,Xiah Junsu,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.439,0.605,['k-pop'],0.0,3,0.0916,-5.186,1,28,0.0606,66.683,4,5EENX0aK4fq4x1dZVWggQi,Love Is Like A Snowflake,0.152
30,0.296,Xian,spotify:artist:3RxXkJqPamVdXkSwRpkBeG,0.837,0.552,['mandopop'],0.00385,4,0.22,-13.736,0,37,0.0797,108.042,4,4GlvQiWRNNbnYQEZ2g5WTN,All You Want,0.948
31,0.296,Xian Bell,spotify:artist:3RxXkJqPamVdXkSwRpkBeG,0.837,0.552,['mandopop'],0.00385,4,0.22,-13.736,0,37,0.0797,108.042,4,4GlvQiWRNNbnYQEZ2g5WTN,All You Want,0.948
32,0.931,Xian Xinghai,spotify:artist:0aY9DioO8nmWdapSOT7Kzh,0.177,0.144,['chinese classical'],5.08e-05,10,0.107,-21.555,0,12,0.0488,88.645,3,2nA1FuFlgQqw3tWRSoevQ1,The Yellow River Cantata: V. Lament To The Yellow River,0.0364
33,0.784,Xian Zi,spotify:artist:2CBuGdj5Nmgx1VfrgLnGoJ,0.728,0.505,['mandopop'],0.0,8,0.115,-6.217,1,33,0.0728,79.976,4,1az3ef8vePbencCSzUio06,不得不愛,0.431
34,0.957,Xiang Sihua,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.584,0.0642,"['chinese guzheng', 'chinese traditional']",0.779,9,0.0488,-20.477,1,21,0.0866,125.056,4,1igZdImTTMlFTk69hQRrVI,The Lofty Mountain And Running Water,0.179
35,0.971,Xianji Liu,spotify:artist:7v1hXHEoQWtJ5YqFuwdkls,0.385,0.112,['classical guitar'],0.892,9,0.08,-21.663,1,1,0.0574,133.464,4,5ps5b2zyH3Dak50PZqmiri,Guitar Sonata: I. Con Pasión,0.111
36,0.624,Xiao Junmei,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.376,0.385,['tibetan'],2.63e-05,2,0.0568,-10.342,0,0,0.0357,119.825,4,3jUfxFb8g8aV2pNToKY0cG,Oh Girl Siguniang,0.131
