,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.808,Los Montaneses Del Alamo,spotify:artist:1VrQBP9P5ZlFTc3DagbuNP,0.645,0.718,['ranchera'],0.00241,9,0.25,-8.594,1,16,0.0398,138.255,4,0Ip1QJJ0uyVHv9ehIKQBs9,La Tumaba de Villa,0.973
1,0.179,Los Morros Del Norte,spotify:artist:5xvUFw0p8yfQfHVliD1dZG,0.783,0.611,"['banda', 'deep regional mexican', 'duranguense', 'grupera', 'norteno', 'regional mexican']",0.0,7,0.115,-6.895,1,56,0.0847,115.726,4,6lhv5iBYPgAr6CulTmAv1V,Dos Botellas De Mescal,0.934
2,0.558,Los Muecas,spotify:artist:6gwYud4hJkX6ApdxYoCi7b,0.662,0.488,"['banda', 'grupera', 'mariachi', 'norteno', 'ranchera']",0.00676,0,0.359,-9.495,1,44,0.0389,90.588,4,4GFDdDaSwSkJEhPjGfksxM,Qué Ironía,0.6
3,0.0196,Los Navegantes de Durango,spotify:artist:5BjbfPjW2Kb4Mm3eIz2guJ,0.664,0.745,['deep norteno'],0.0118,8,0.103,-6.998,1,17,0.0364,121.366,4,34WcyGpcKjXYGrErwmI3ee,En Cada Vida,0.963
4,0.263,Los Negros Sabaneros,spotify:artist:6nvHf6prtVmzAdLFVrmyTl,0.545,0.837,['deep cumbia sonidera'],9.21e-05,2,0.0664,-4.274,0,19,0.0468,195.636,3,3rPEPPTAWurHiPqGfD3a5U,La San Marquena,0.922
5,0.128,Los Nietos,spotify:artist:3exw3iAIHmh6Kw7fevjPHv,0.783,0.533,"['banda', 'duranguense', 'norteno', 'regional mexican']",0.0,11,0.0845,-6.859,1,42,0.0284,94.874,4,27188WhdFnBQXf1MzjIIAS,Coqueta,0.775
6,0.724,Los Nocheros,spotify:artist:2ydE5oBt6cwsDxH1TpIFmO,0.417,0.481,['folklore argentino'],0.0,9,0.0781,-8.257,0,49,0.0275,95.27,4,1hQgzgaxymIbhqoWpMYDnf,Entre La Tierra Y El Cielo,0.405
7,0.165,Los Norteños De Cosala,spotify:artist:2CM1HLA6vmph9mqtMhFC7g,0.791,0.747,['deep regional mexican'],0.000118,5,0.103,-6.411,1,27,0.0322,114.595,4,1X46nM50elUbImlFjUaLWz,Corridos de los Sanchez,0.96
8,0.405,Los Nortenos De Ojinaga,spotify:artist:56RUVMWWHsakvrHploiYHw,0.597,0.7,['deep norteno'],1.57e-06,3,0.138,-4.311,1,27,0.094,141.469,3,2gQw5jnZnEbaFub6GSQmgJ,Querido Amigo,0.844
9,0.317,Los Nuevos Cadetes,spotify:artist:166S6D2jQoSCcHjfeVsB85,0.678,0.688,['norteno'],3.08e-06,8,0.0621,-5.489,1,30,0.0451,94.941,1,3ARTHrOPhVyF4UzqspCEhs,La Yegua Cebruna,0.794
10,0.424,Los Nuevos Elegantes,spotify:artist:3RtWK9v7X0AvL18T3LeC7i,0.605,0.753,['deep regional mexican'],0.0,8,0.633,-6.658,1,34,0.264,188.018,3,3dGThRgsVzF96WnHjC1mRw,El Comboy del Ondeado - Apoyo del Nino,0.887
11,0.207,Los Nuevos Ilegales,spotify:artist:0dAcy3ayJIW98jdHTacqac,0.852,0.846,['regional mexican pop'],0.0,5,0.157,-5.45,1,59,0.0744,115.208,3,3bEiVOfaV5ZAMEhhbtXYkK,Dicen De Mi,0.922
12,0.424,Los Nuevos Rebeldes,spotify:artist:3OFZZxPrO2uYjDVglqTwEr,0.79,0.757,"['banda', 'deep regional mexican', 'norteno', 'regional mexican', 'regional mexican pop']",0.0,7,0.0581,-6.342,1,57,0.0465,126.269,3,62pJd05wVmuUABEXQPVH0y,Los Relatos de un Guacho,0.933
13,0.195,Los Nuevos Santa Rosa,spotify:artist:5ZiP7QnmyzZhbfvzSCOB2o,0.754,0.553,['banda'],0.842,8,0.247,-13.129,1,24,0.0555,101.606,1,0EWWhfmnMMjJOT4aes9YoX,El Olotito,0.963
14,0.0793,Los Orientales de Paramonga,spotify:artist:4zEX0HnIB76rEAWnDAbLH0,0.785,0.61,"['cumbia', 'nu-cumbia']",0.0,3,0.214,-9.845,0,37,0.0832,119.987,4,5GbSQ2VZiJwvfareCZAUrm,El Dragón / La Molienda,0.59
15,0.454,Los Originales De San Juan,spotify:artist:2TSslwx9J30KElgEr68sdv,0.809,0.697,"['banda', 'duranguense', 'grupera', 'latin hip hop', 'norteno', 'regional mexican']",0.0,7,0.0687,-5.54,1,56,0.0632,113.58,4,5GecewIYAkK4wn7CmXf56X,El Costal Lleno De Piedras,0.888
16,0.52,Los Pajaritos De Tacupa,spotify:artist:7KrWKbEhGHojuod8j3CDNT,0.407,0.545,"['banda', 'deep cumbia sonidera', 'duranguense', 'grupera']",1.64e-06,0,0.112,-5.151,1,40,0.0349,204.807,3,3NHGyyYaNXuusuEnVxTx4i,Veinte Mujeres De Negro,0.963
17,0.698,Los Pajaritos De Tacupa Michoacan,spotify:artist:1UfKv9s6o2zbczDTYUuu1U,0.595,0.678,"['banda', 'duranguense']",2.26e-06,5,0.147,-5.226,1,29,0.0577,127.693,4,2ykfkbfqywHddBFG6M1Opj,Caminos de Michoacan,0.966
18,0.23,Los Palmeras,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.519,0.79,"['argentine rock', 'cumbia pop', 'cumbia villera']",3.97e-05,7,0.212,-4.342,1,54,0.0503,97.512,4,2ZixSR7OKIpdPUk4dwOekn,Hitazos: Amores Como el Nuestro / Que Fue / Algún día / Tu Amor Me Quema / Arrepiéntete / Tarjetita de Invitación / Empujaito / Si Tu Te Vas / El Aguacero / Tu Juguete / Mujer Que Mal Me Pagas...,0.868
19,0.137,Los Palominos,spotify:artist:0PWmxlpld6uKF8DXOupfQe,0.67,0.611,"['grupera', 'norteno', 'regional mexican', 'tejano']",5.41e-06,7,0.0722,-10.424,1,44,0.0518,91.04,4,3RXoiN0V2UpFLvR0bfAZn5,Te Seguire,0.719
20,0.576,Los Pamperos,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.871,0.274,"['bolero', 'classic colombian pop']",0.0,0,0.173,-8.675,0,37,0.0423,115.314,4,6jXcaeR8YVJpEtgDdD6s9A,Maldito Cabaret,0.787
21,0.814,Los Panchos,spotify:artist:6HnHBbeScFiQKXt3sUQA3Z,0.651,0.466,"['bolero', 'ranchera']",2.11e-06,8,0.146,-7.564,1,52,0.0387,96.779,4,3mobtBsKazy1VC0UUiVrYJ,Sabor a Mi,0.599
22,0.814,Los Panchos + Maria Marta ...,spotify:artist:6HnHBbeScFiQKXt3sUQA3Z,0.651,0.466,"['bolero', 'ranchera']",2.11e-06,8,0.146,-7.564,1,52,0.0387,96.779,4,3mobtBsKazy1VC0UUiVrYJ,Sabor a Mi,0.599
23,0.242,Los Papis,spotify:artist:1y7GWTEfMzxafQ4mL0uZpq,0.594,0.68,"['cumbia', 'cumbia sonidera']",2.42e-06,7,0.117,-4.851,1,59,0.0341,206.085,4,7jkSmurPDivppMGamGnmdN,Estupido (feat. Janeth Guadalupe),0.888
24,0.242,Los Papis RA7,spotify:artist:1y7GWTEfMzxafQ4mL0uZpq,0.594,0.68,"['cumbia', 'cumbia sonidera']",2.42e-06,7,0.117,-4.851,1,59,0.0341,206.085,4,7jkSmurPDivppMGamGnmdN,Estupido (feat. Janeth Guadalupe),0.888
25,0.319,Los Parras,spotify:artist:1mXD3HVrObKWyjMvRjfsXp,0.693,0.653,['regional mexican pop'],0.0,9,0.164,-5.699,1,32,0.0408,137.893,4,6pyAkiG81qSlVAi3JmvgqP,Te Amo Te Amo,0.646
26,0.043,Los Pasteles Verdes,spotify:artist:7pxQXgXfp5gNTu6SeITHHY,0.451,0.477,['mexican rock-and-roll'],0.00468,11,0.0939,-17.814,0,43,0.0783,147.085,4,08s1rFWt1EYfMBhDgeNDMW,Esclavo Y Amo,0.46
27,0.0574,Los Pedernales,spotify:artist:2t9iBcBG9KoBeOZHevRzsc,0.908,0.747,['deep cumbia sonidera'],0.000122,9,0.0383,-6.182,1,49,0.035,92.951,4,1HlpRbNlaHu7amScYcVJTj,La del Moño Colorado,0.981
28,0.73,Los Pepe,spotify:artist:0ZCO8oVkMj897cKgFH7fRW,0.454,0.562,"['deep norteno', 'norteno', 'regional mexican']",0.00433,0,0.0736,-5.562,1,47,0.0304,82.566,4,56flGLpXk65jcXDKirq75B,Amigos Nada Más,0.753
29,0.0438,Los Pericos,spotify:artist:7FnZWGw9lwOr7WzieTKEPR,0.676,0.731,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']",1.26e-05,9,0.624,-5.253,1,66,0.0368,150.151,4,0ZLakHzHWqUIlkeDa4i8aC,Runaway,0.812
30,0.107,Los Pescadores Del Rio Conchos,spotify:artist:3h88VTqRj3GbUd2W41ZY5U,0.701,0.705,"['deep norteno', 'duranguense', 'norteno']",0.0202,8,0.0542,-6.964,1,46,0.0433,101.284,3,4wR1PmSCcxNMjP9koGWWd8,Voy a Conquistarte,0.813
31,0.908,Los Pianos Barrocos,spotify:artist:1ikSFHdDVIr5i0Z4px6UK1,0.395,0.152,"['easy listening', 'romantico']",0.869,0,0.116,-16.842,1,43,0.029,97.537,4,0mUDO0dJpc3CdTVpBmQtf8,Pide al Tiempo Que Vuelva,0.166
32,0.242,Los Pikadientes De Caborca,spotify:artist:3aWnyANApsrS1yIpPu873P,0.869,0.535,"['banda', 'grupera', 'norteno', 'regional mexican']",0.0,5,0.293,-3.35,1,42,0.046,106.406,4,1Xrg7xC0pXOEErZ3NwMBia,La Cumbia del Río,0.972
33,0.0432,Los Piojos,spotify:artist:0SnyKkoyBaB2fG8IJH4xmU,0.732,0.94,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']",0.00249,0,0.0556,-5.567,0,58,0.0537,123.634,4,7ip2lBrKUjkb69I8isyqPm,El Farolito,0.925
34,1.45e-05,Los Planetas,spotify:artist:0N1TIXCk9Q9JbEPXQDclEL,0.386,0.922,"['indie rock', 'latin rock', 'spanish indie pop', 'spanish noise pop']",0.737,2,0.169,-6.067,1,51,0.0478,128.47,4,53AdGgVPCP8P4CutTFKJ1V,Un Buen Dia,0.579
35,0.134,Los Player's,spotify:artist:1AAuulaUx0TE4QbxC7tJBU,0.582,0.784,"['banda', 'deep cumbia sonidera', 'duranguense', 'grupera']",7.19e-06,0,0.28,-7.876,1,34,0.194,152.8,4,1KJZOdLiAPmqDNHvRJqtMp,Debajo De Los Laureles,0.65
36,0.42,Los Player's de Tuzantla,spotify:artist:77UR8eXyohRSAMyLhYfdxW,0.62,0.72,"['deep cumbia sonidera', 'duranguense']",0.0,10,0.348,-4.011,1,38,0.0544,144.735,4,0AHoNKqYZdcvffUWkmwPcR,Puño de Tierra,0.848
37,0.16,Los Plebes del Rancho,spotify:artist:6cnl6Jz97730GUS8zEAK77,0.695,0.719,"['banda', 'regional mexican']",0.0,7,0.0998,-3.277,0,65,0.0287,104.847,3,0OzfCNTKtjTuHqTu4W835G,DEL Negociante,0.756
38,0.16,Los Plebes del Rancho de Ariel Camacho,spotify:artist:6cnl6Jz97730GUS8zEAK77,0.695,0.719,"['banda', 'regional mexican']",0.0,7,0.0998,-3.277,0,65,0.0287,104.847,3,0OzfCNTKtjTuHqTu4W835G,DEL Negociante,0.756
39,0.173,Los Plebeyos,spotify:artist:3VZbsevxBrgXLWjJ2Q8O7a,0.715,0.843,"['cumbia', 'deep cumbia sonidera', 'grupera']",1.34e-06,7,0.232,-4.211,1,43,0.0388,90.311,4,6bBdgv3nOKHmG1ue8IcujY,El Pipiripau,0.965
40,0.454,Los Poderosos De Culiacan,spotify:artist:2dOkKI8b5UA2X7qDHcIVQ2,0.69,0.904,['deep regional mexican'],0.0,7,0.183,-5.691,1,31,0.125,119.439,4,33M88DEZYo2Z4DcRU1EdUA,La Raptor De Gonzalo,0.812
41,0.534,Los Polifaceticos,spotify:artist:3OOAJERutoeZax0lNsSWbK,0.491,0.572,"['deep cumbia sonidera', 'mexican rock-and-roll']",0.0,10,0.2,-5.369,1,40,0.0271,89.666,4,2XNyz6up4JxH6m6xmYX8wr,Cuatro Lagrimas,0.647
42,0.686,Los Potros,spotify:artist:43p9IjZFleFPFLzJAjJ2KR,0.459,0.394,['deep regional mexican'],0.0,11,0.424,-11.426,1,26,0.0442,112.914,4,6uTvTw3BR6dvdQuZI9mHmg,Regalo Equivocado,0.729
