,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.163,Trap City,spotify:artist:78D8GHzW7QisjfTwhk9PM2,0.743,0.75,['bass trap'],0.0,7,0.561,-6.665,1,53,0.33,128.159,4,6X3lJWmeFrUYYhD61V75Wz,Little Einsteins,0.752
1,0.163,Trap Instrumentals,spotify:artist:78D8GHzW7QisjfTwhk9PM2,0.743,0.75,['bass trap'],0.0,7,0.561,-6.665,1,53,0.33,128.159,4,4ktOzLU4TcxzYfQ3AQozYh,Corner Store,0.752
2,0.304,Trap Them,spotify:artist:5t6cgFa6vbJbNuxUTgT1L9,0.612,0.369,"['chaotic hardcore', 'mathcore', 'melodic hardcore', 'post-doom metal', 'post-metal', 'power violence', 'sludge metal']",0.00155,0,0.119,-13.509,1,34,0.404,123.084,5,3z2wxeaDVi9iIxtsHxmC39,Cut Them Off,0.426
3,0.0212,Trapboy Freddy,spotify:artist:7kwCkEJ384PWm0UQW3hxjS,0.875,0.853,['deep southern trap'],0.0,11,0.112,-8.008,0,33,0.146,130.038,4,7EtKKdGSMo2SukXLnLR6kf,Buss Down (feat. Trapboy Freddy),0.576
4,0.205,Traphik,spotify:artist:5U2lfvIO5ECSgv7wyDDY1y,0.667,0.711,['pop rap'],0.0,6,0.331,-8.812,0,36,0.279,91.118,4,3i5rabdkw8HrRDdz0EmHrG,It Feels Good,0.583
5,0.125,Trapo,spotify:artist:1ajTetyk95Ba8KUEYn7PT4,0.487,0.485,['underground hip hop'],0.0,2,0.381,-8.195,1,35,0.0685,112.573,4,5qnN2i6PeRhwm3HuGFPAQQ,Speed,0.302
6,8.39e-05,Trapped Under Ice,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,0.247,0.989,"['alternative emo', 'chaotic hardcore', 'hardcore', 'melodic hardcore', 'straight edge']",0.0507,9,0.0524,-5.301,1,46,0.198,163.016,4,3lVAAVOkfNyCii1aLgH3JX,Trapped Under Ice (Remastered),0.057
7,0.000172,Trapt,spotify:artist:1UdQqCUR7RwB9YYJONwbdM,0.492,0.896,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",2.78e-06,4,0.189,-5.819,0,76,0.117,184.981,4,1AEYT6VxrxXPMoQUxsY0E4,Headstrong,0.534
8,0.000202,Trash Boat,spotify:artist:0XGJ3GUPwslwFJ66yNbHeh,0.446,0.873,"['alternative emo', 'anthem emo', 'melodic hardcore', 'modern alternative rock', 'pop punk']",0.00488,6,0.137,-3.922,1,51,0.0517,101.117,4,4NvzYSfGNOoHSw0M8fKn6a,Strangers,0.321
9,0.501,Trash Panda,spotify:artist:5D9DTI3Knr64lYa3zDCpB7,0.66,0.582,['indie psych-rock'],0.000603,7,0.257,-7.769,1,44,0.0602,117.895,4,2JiOQUqMlUkwcbvv3rtSC9,Atlanta Girls,0.403
10,0.000252,Trash Talk,spotify:artist:4pVWSc4qEC6U3yIjQleh90,0.357,0.969,"['chaotic hardcore', 'melodic hardcore']",6.89e-05,5,0.104,-5.038,0,34,0.186,167.136,4,7mhDG9QgNYVArjDurXuib1,Awake,0.44
11,0.101,Trashcan Sinatras,spotify:artist:0i2IEcWvtHUBYPkYWwCgjC,0.509,0.888,"['c86', 'jangle pop', 'twee pop']",2.46e-06,9,0.0792,-8.167,1,31,0.0294,112.251,4,7twmS6bdoUPPZliJ0Ys5vD,Obscurity Knocks,0.807
12,0.262,Trashpour 4,spotify:artist:4IpGVkGUgX05mSxilHAUAN,0.691,0.493,"['mpb', 'samba']",0.0619,2,0.0897,-11.5,1,12,0.0346,144.013,4,01o3XpQULak4hZCixX8FhR,Fala,0.56
13,0.166,Traveling Wilburys,spotify:artist:2hO4YtXUFJiUYS2uYFvHNK,0.577,0.833,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",0.0,2,0.0544,-6.596,1,55,0.0521,167.203,4,4HA2jo7wkMdN1lmLO6ryzE,End Of The Line,0.92
14,0.166,Travie McCoy,spotify:artist:2hO4YtXUFJiUYS2uYFvHNK,0.577,0.833,['pop rap'],0.0,2,0.0544,-6.596,1,55,0.0521,167.203,4,2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),0.92
15,0.494,Traviezoz de la Zierra,spotify:artist:1tX4Yf64m81Ju9THQiXAzn,0.796,0.555,"['regional mexican', 'regional mexican pop', 'romanian hip hop']",0.0,7,0.317,-7.295,0,66,0.0583,114.855,4,588ROs3NuPqlPSYpIuitKS,Mi Pasado y Mi Presente,0.889
16,0.381,Travis,spotify:artist:7rkW85dBwwrJtlHRDkJDAC,0.642,0.782,"['pop', 'pop rap', 'rap', 'trap music']",0.0,5,0.108,-3.395,0,85,0.0477,162.005,4,6nO3tr47nr2P7f3hXb8JIo,Champion (feat. Travis Scott),0.396
