,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.343,LambC,spotify:artist:0BpbTGO68X4wV2aLBzjnhL,0.761,0.407,"['k-indie', 'korean pop']",0.0306,2,0.308,-6.616,1,42,0.11,154.049,4,3sR1RNcVEDJKUfS8rX20Lx,Love Like That,0.854
1,0.364,Lambchop,spotify:artist:2Lhs0asnFQiLuntn3s8p78,0.552,0.559,"['alternative country', 'chamber pop', 'folk-pop', 'freak folk', 'lo-fi', 'melancholia', 'slow core']",0.248,9,0.128,-11.658,1,43,0.0292,136.066,4,1zjUfI0yrHvK9fqs7hNmwk,Up with People,0.521
2,0.294,Lambert,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,0.552,0.698,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.000103,8,0.0905,-4.817,1,72,0.0306,90.006,4,2dwoqUYTy6SOy1dFqcTndC,Drowns The Whiskey (feat. Miranda Lambert),0.6
3,0.911,"Lambert, Hendricks & Ross",spotify:artist:2jFZlvIea42ZvcCw4OeEdA,0.383,0.0305,"['vocal harmony group', 'vocal jazz']",0.468,5,0.0966,-21.459,1,42,0.0332,64.27,4,3uaf8ImF1NTmRe2FFbqxd5,Lil' Darlin',0.172
4,0.00223,LaMeduza,spotify:artist:18Eu7uJEMPWwwt1QUdCglQ,0.508,0.726,['progressive trance house'],0.148,6,0.121,-7.764,0,34,0.0509,139.952,4,7u1TNkKocXKGgsb0i2WiJI,Letting You Go (feat. LaMeduza),0.203
5,0.315,Lamia Vox,spotify:artist:3YQUYdvV36UqFF7SISkg4R,0.0638,0.462,"['dark ambient', 'dronescape']",0.902,0,0.134,-13.994,1,22,0.0918,73.519,4,0VBOAIPO5DAC6RuiJM63z8,Born of the Abyss,0.0387
6,0.21,LaMorris Williams,spotify:artist:4HI3EC8lw4RyqAqFLASGrU,0.754,0.603,['southern soul blues'],0.0,5,0.0769,-6.973,1,29,0.0707,134.047,4,3eA3GaCrWwdz6x4QHI9Kj1,Impala,0.549
7,0.518,Lamp,spotify:artist:2Tglaf8nvDzwSQnpSrjLHP,0.516,0.622,"['j-ambient', 'j-dance', 'japanese city pop', 'shibuya-kei']",0.00158,5,0.12,-5.472,0,60,0.0354,119.815,3,77RcD8dc0aOHhGWxPX943C,Lava Lamp,0.0964
8,0.955,Lan Shui,spotify:artist:32sSC58wBNlSthfdC2t8Av,0.369,0.157,['orchestral performance'],0.757,2,0.0605,-20.125,0,40,0.0556,125.251,4,495E0XysRBE4keaGqL3QDC,Danzon No. 2,0.216
9,0.0153,Lana Del Rey,spotify:artist:00FQb4jTyendYWaN8pK0wa,0.564,0.811,['pop'],8.72e-06,1,0.125,-5.734,0,68,0.0513,126.007,4,6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix / Radio Edit,0.114
10,0.962,Lance Allen,spotify:artist:5KFXAufcOTSKibMfLnmyYC,0.527,0.0261,"['classify', 'fingerstyle']",0.897,9,0.112,-17.205,0,61,0.0953,71.772,4,3C2hFxPFsNrnMXW861bnHY,Raining Slowly,0.354
11,0.13,LANCO,spotify:artist:2lRH2dgU5Kk4Bc5phmII4T,0.659,0.902,['contemporary country'],9.45e-05,7,0.0574,-6.192,1,77,0.0296,124.985,4,77a5Eu7lC3tG0Sukt2O91U,Born to Love You,0.809
12,0.269,Land Of Talk,spotify:artist:0mEF6nwliNqJuMldWFPuvo,0.274,0.884,"['art pop', 'canadian indie', 'indie rock', 'preverb']",0.126,3,0.134,-4.731,1,40,0.0687,127.305,4,0cRmoNXJGEPqpsUtzPoh5y,This Time,0.447
13,1.89e-05,LANDMVRKS,spotify:artist:6G43CiunIxMwb2tQ12vNP6,0.431,0.973,"['metalcore', 'post-screamo']",0.000185,6,0.0726,-2.981,0,48,0.0913,130.074,4,2ydIKFzSZCBNkxuf6nSvJ3,Scars,0.213
14,0.209,Lando Y Los Heroes Del Amor,spotify:artist:7rkgHgal4i7Oo2cqPu1Rl2,0.765,0.636,['deep cumbia sonidera'],0.0,2,0.108,-9.73,1,20,0.0735,141.884,4,3cx0CKuwjT0ypf0Z3thSAz,Amor Apache,0.791
15,0.547,LANDON,spotify:artist:7d3WFRME3vBY2cgoP38RDo,0.691,0.683,['vapor trap'],0.0,0,0.221,-7.335,1,84,0.0954,140.002,4,3ZhTT6yjZwpPph5MIJ53XY,Red Roses (feat. Landon Cube),0.456
16,0.369,Landon Austin,spotify:artist:2WROyFfIOmKtRopsTrIL52,0.643,0.566,"['channel pop', 'neo mellow', 'viral pop']",0.0,9,0.268,-6.859,1,59,0.0334,94.948,4,1LqLiOS2pby65qbMpvKdUh,"I Took a Pill in Ibiza, Youth (Acoustic Mashup) [feat. Taylor Leigh]",0.305
17,0.547,Landon Cube,spotify:artist:7d3WFRME3vBY2cgoP38RDo,0.691,0.683,['vapor trap'],0.0,0,0.221,-7.335,1,84,0.0954,140.002,4,3ZhTT6yjZwpPph5MIJ53XY,Red Roses (feat. Landon Cube),0.456
18,0.2,Landon Pigg,spotify:artist:1whjlG0NSaQytgDIWz10GS,0.489,0.561,"['acoustic pop', 'neo mellow']",4.56e-05,4,0.179,-7.933,1,54,0.0274,83.457,3,1KHdq8NK9QxnGjdXb55NiG,Falling in Love at a Coffee Shop,0.238
19,0.216,Landon Williams,spotify:artist:045Vr5m3EMrcWoS23flLhK,0.689,0.496,['indie psych-rock'],0.0,5,0.144,-7.817,1,44,0.0417,134.149,4,2e2YyZXzBPdTCs5T5qlhny,All Day All Night,0.37
20,0.731,Landy Wen,spotify:artist:3yMtvgD2LCo6Ws4Z08fTFj,0.576,0.303,['mandopop'],0.0,4,0.104,-8.98,1,49,0.025,73.964,4,7rUkFHtC0Hx04XhOnkUJNL,祝我生日快樂,0.209
21,0.377,Lane,spotify:artist:68abRTdO4meYReMWHvBYb0,0.49,0.794,['contemporary country'],0.0,11,0.0921,-3.811,1,78,0.0738,160.031,4,4fv0mLkB3wY4Z2GAG1mWAN,Take Back Home Girl (Feat. Tori Kelly),0.625
22,0.13,Lane 8,spotify:artist:2CIMQHirSU0MQqyYHq0eOx,0.653,0.67,"['gauze pop', 'house', 'progressive house', 'tropical house']",0.829,7,0.102,-11.797,1,55,0.0532,123.954,4,2ctLNgkXfAsPNE8QXEHhp2,Strobe - Lane 8 Remix,0.481
23,0.00716,Lane-Harry x Ike Campbell,spotify:artist:4mmUZDvPsQ21ADdR8Og49W,0.786,0.47,['australian hip hop'],0.0293,11,0.0729,-10.245,1,36,0.0858,95.881,4,4DtXHfA0BAaiMsIgwSzWLH,The Dash,0.512
24,0.353,Lang Lang,spotify:artist:7oeuJSyVZTCkm3BurLz8cG,0.65,0.759,"['canadian country', 'canadian pop', 'folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'singer-songwriter']",0.0,1,0.155,-4.932,1,70,0.0355,121.454,4,3qrEG6rQ9Qm72MNWeUKKiU,Wham Bam Shang-A-Lang,0.943
