,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.000612,Debbie Harry,spotify:artist:1WvvwcQx0tj6NdDhZZ2zZz,0.577,0.742,['new wave pop'],0.00113,4,0.134,-10.144,1,50,0.0308,139.96,4,4dcXbB7MFoWiqBlDMZDZdv,Shadows,0.695
1,0.854,Debbie Reynolds,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.703,0.486,['show tunes'],6.14e-06,10,0.299,-10.465,1,32,0.0646,120.845,4,6FRUcPY1dl9aSNUr1mHzAH,All I Do Is Dream of You,0.971
2,0.995,Debbie Wiseman,spotify:artist:1ylcY77FWeSVQKh5et1VGp,0.38,0.0719,"['classic soundtrack', 'deep soundtrack']",0.939,11,0.107,-20.62,0,23,0.0501,99.727,4,5CHcwU7muMM8pQxawx6B8N,Quiet Room,0.253
3,0.0186,Debby van Dooren,spotify:artist:0kDIEkEG5N2S6CzJiq7FFM,0.712,0.715,"['german show tunes', 'kleine hoerspiel']",0.0,7,0.41,-4.782,1,16,0.108,93.062,4,3GztuMYfHQLniD6mzhUm4g,Camila - Extended Version,0.697
4,0.202,Deborah Cox,spotify:artist:601893mmW5hl1FBOykWZHG,0.662,0.531,"['canadian pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary', 'vocal house']",1.16e-05,8,0.595,-5.3,1,52,0.0361,119.957,4,51QxenFmXlJXUN9mpvxlaL,Nobody's Supposed to Be Here,0.399
5,0.91,Deborah Lurie,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.56,0.169,['soundtrack'],0.918,2,0.112,-16.221,1,26,0.0349,124.933,4,5i7JYOlUpsjLmBg3eSKwnL,Canoeing (Katie And Alex's Theme),0.312
6,0.161,Deborah Pruneda,spotify:artist:3YnbakyxAOyEMWnyesksa2,0.463,0.726,['latin christian'],0.0,4,0.257,-7.015,1,41,0.0439,162.044,4,1GY8sItsNaByQxhoT7Ehx6,Mi Fe Ya No Esta Sola,0.435
7,0.0,Deborah Van Dyke,spotify:artist:6s5OmbnxiwzNV8hTNJNpEQ,0.342,2.02e-05,"['healing', 'meditation']",0.403,0,0.114,-34.73,1,17,0.243,69.785,4,6abTjwbTipcgkh55gy2wcx,Aries - C G E,0.0
8,0.0695,Deborah York,spotify:artist:2VHkUZxuwztTmMBszHKHMK,0.745,0.432,['classical soprano'],0.00122,7,0.0934,-14.192,0,0,0.231,127.24,4,3Megt3t2ROkOLbA6EZWCvY,New York Reggae,0.701
9,0.00984,Debout Sur Le Zinc,spotify:artist:2IScPq8PNlEgMrxY22iufh,0.604,0.777,"['french folk pop', 'french reggae', 'french rock', 'reggae fusion']",0.000205,4,0.322,-5.626,0,45,0.0287,124.003,4,1GkUpARleYyqFLUbQ3zYTC,La déclaration,0.582
10,0.585,Debra Laws,spotify:artist:6iA5wBxxMxUMr9a4fnJd34,0.54,0.523,['urban contemporary'],0.0,8,0.0594,-9.358,0,43,0.0563,147.322,4,6wKAZB2lwOWeqpwquNHThG,Very Special,0.556
