,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.0246,Jai,spotify:artist:24V5UY0nChKpnb1TBPJhCw,0.507,0.824,"['edm', 'electronic trap', 'vapor twitch']",0.0451,6,0.0848,-2.501,1,66,0.0526,84.992,4,42nkVBjWYVhiijbof5zySm,Indian Summer,0.0394
1,0.568,Jai Uttal,spotify:artist:1bs286UUnvo0aH5N0nmZEX,0.669,0.427,"['healing', 'kirtan', 'meditation', 'new tribe', 'world fusion']",0.00351,1,0.104,-9.71,0,39,0.0298,117.944,4,11UlfCUv1XnSROLXKNNFtT,Rama Bolo (feat. Jai Uttal and Ben Leinbach),0.228
2,0.272,Jai Waetford,spotify:artist:65eKzckWWGA123QUyi2Qo3,0.541,0.518,"['australian pop', 'post-teen pop', 'teen pop']",0.0,7,0.0835,-4.12,1,58,0.0451,75.134,4,3nivloq0Lqd2CYWHTgAlwU,Shy,0.305
3,0.0246,Jai Wolf,spotify:artist:24V5UY0nChKpnb1TBPJhCw,0.507,0.824,"['edm', 'electronic trap', 'vapor twitch']",0.0451,6,0.0848,-2.501,1,66,0.0526,84.992,4,42nkVBjWYVhiijbof5zySm,Indian Summer,0.0394
4,0.744,Jai-Jagdeesh,spotify:artist:0k2LTv6tA1WVwgRlOJHGTD,0.474,0.198,"['healing', 'kirtan', 'new tribe']",2.35e-05,0,0.0864,-9.63,1,49,0.0318,130.145,3,1NoxTgj073hVQPsdDORlvT,In Dreams,0.13
5,0.0293,Jaij Hollands,spotify:artist:01GcPRsNA9mgjKAkvunMt2,0.817,0.594,['afrobeats'],0.0282,8,0.151,-8.599,1,36,0.308,126.984,4,348diZUm1F8oErBSwmoVPx,RiRi,0.298
6,0.95,Jaime Laredo,spotify:artist:5Dl3HXZjG6ZOWT5cV375lk,0.0854,0.0642,['classical performance'],0.819,10,0.0786,-26.589,1,60,0.0434,60.2,4,7bEO1yogMN8Yqzlqiznfjc,"Piano Quartet in E-Flat Major, Op.16: II. Andante cantabile",0.0766
7,0.982,Jaime Mirtenbaum Zenamon,spotify:artist:7HowVAdybMfmyFU1eThKOG,0.327,0.148,['latin classical'],0.927,4,0.0892,-26.136,0,0,0.0296,102.694,4,0g07cEISCquFU8sjN0dGcR,Jaime Mirtenbaum Zenamon: Reflexões No. 6 - I. Fluido,0.277
8,0.822,Jaime Murrell,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.532,0.495,['latin christian'],0.0,11,0.164,-4.935,1,45,0.0312,117.873,4,1mGNsSfyHdoYvXa2MOfchI,Yo Quiero Más de Ti,0.274
9,0.0512,Jaime Urrutia,spotify:artist:5Fv0DQ1ZBuc2DlidtOUCZr,0.666,0.752,"['cantautor', 'rock en espanol', 'spanish new wave', 'spanish pop']",0.0,9,0.104,-6.094,1,44,0.0308,115.0,4,1T9KunTNHtBVO7IWPPNvoU,"Dónde estás? - feat. Bunbury, Calamaro y Loquillo",0.774
10,0.132,Jaime Y Los Chamacos,spotify:artist:2kLFuNvykesBvBYcTFhDiG,0.841,0.819,['tejano'],3.72e-05,0,0.0406,-4.269,1,36,0.0368,98.831,4,1lyouvzXgNG40YtpDaSF6d,Como Te Llamas Paloma,0.942
11,0.605,Jaimee Paul,spotify:artist:09VxnBvEC5lDFLmMkEYOmr,0.636,0.223,['vocal jazz'],0.0,2,0.146,-13.456,0,35,0.0424,116.953,4,3ANOoBSjIv1yXFT6NTBmnL,Fever,0.401
12,0.101,Jaira Burns,spotify:artist:0tRFWXqKBBQcu5oFVOgVzX,0.42,0.466,"['indie electro-pop', 'indie poptimism']",0.000345,8,0.103,-9.407,0,51,0.288,180.326,4,1aftCVsQRfZjOtbNe6mQ8z,Burn Slow,0.234
13,0.134,Jairzinho,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.922,0.646,"['deep dutch hip hop', 'dutch hip hop']",4.25e-06,1,0.113,-5.367,1,57,0.269,104.01,4,3uQS5QlTKUTfLP6fvb1Rhz,Mad Max,0.578
14,0.956,Jajnov,spotify:artist:13mvUXSRSDSNzZcK6Lgz0s,0.585,0.197,"['otacore', 'scorecore']",0.955,2,0.445,-17.698,1,36,0.0393,144.991,4,0r9HAyiZCB3JZNZHNTEaf4,"My Soul, Your Beats! - Angel Beats! Opening",0.55
15,0.0136,Jake & Papa,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,0.572,0.792,['deep pop r&b'],0.0,2,0.603,-4.326,0,23,0.347,87.277,4,02Z7PPklYUK7q3tm9X5Du7,"Trouble On My Mind (feat. Dubb, Jake & Papa)",0.397
16,0.35,Jake Bugg,spotify:artist:4hf3caW9H8uFwwbv5pFjcg,0.413,0.44,"['garage rock', 'indie rock']",0.0153,8,0.113,-8.848,1,50,0.0282,120.087,4,1Bph2KY0MA2JUiX5uADWjZ,Broken,0.231
17,0.324,Jake Coco,spotify:artist:0FcC38n7nTB9YS1xhFOKDX,0.42,0.477,"['channel pop', 'viral pop']",0.0,0,0.135,-11.12,1,57,0.0821,181.176,4,2CD3cq9dPUIk38b79Hd0o3,Out of the Woods (Acoustic) [feat. Jake Coco],0.412
18,0.905,Jake Etheridge,spotify:artist:6NTfV2oeuJfkni8EK3Tr2f,0.693,0.239,"['channel pop', 'indie anthem-folk', 'indiecoustica']",0.000233,5,0.0998,-10.716,1,41,0.0293,126.019,4,61APRN2h1Lzuss9qrymQ9s,I Can Take It,0.115
19,0.933,Jake Gyllenhaal,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.407,0.171,['show tunes'],3.6e-05,6,0.106,-10.953,1,35,0.0432,140.923,4,3hczeRM7uXxzSv42p3d29U,Finishing the Hat,0.385
20,0.0127,Jake Hamilton,spotify:artist:0Onvkz1Nbs4wHXXUwOIGk8,0.311,0.879,['deep ccm'],0.0,7,0.708,-5.622,1,35,0.0486,92.1,4,2zPmFcvZtAv4YwrSuJ0uq0,The Anthem - Live,0.159
21,0.0713,Jake Hope,spotify:artist:44PkBtAQLIQ45IDNop6d78,0.78,0.556,['trap soul'],2.13e-05,5,0.178,-6.076,0,40,0.0982,75.021,4,4OTAQjQ4xk5Iw3KTNscv82,Thinkin' Bout You,0.249
22,0.226,Jake Isaac,spotify:artist:6q94KewnCnut4Ta36dCoaB,0.656,0.545,['indie anthem-folk'],0.00401,4,0.231,-8.746,1,62,0.0255,124.948,4,17v2VWT9tQIkF3sFqRvtNL,Waiting Here,0.395
23,0.00479,Jake La Furia,spotify:artist:6JFRI91YaCXREGQYzHSnUH,0.677,0.805,"['italian arena pop', 'italian hip hop']",0.0,6,0.0592,-5.751,0,36,0.0363,123.994,4,19LRRuiMQ8a9jhqSf8jVip,El Party,0.54
24,0.498,Jake Lambo,spotify:artist:2IvDciyETEPNqCpWkBbj0j,0.605,0.649,['deep underground hip hop'],0.0,2,0.543,-7.31,1,35,0.305,93.355,4,7eL0cdg4taIQ9IpRM99O4D,Pound Cake,0.578
25,0.138,Jake McMullen,spotify:artist:0kBHkziT1rQpUBWW08p2dN,0.876,0.564,['indie anthem-folk'],0.521,0,0.102,-8.904,1,47,0.0365,110.962,4,7bqirkzoUJHi16RBEcQiv9,Dancing on My Own,0.741
26,0.209,Jake Miller,spotify:artist:3gggmBN0erstm3YJvEGe3t,0.656,0.615,"['indie pop rap', 'pop', 'pop rap', 'post-teen pop', 'teen pop']",0.0,1,0.109,-5.562,1,56,0.0506,76.53,4,4G6A1vrOJC6pUwBhxfoSQS,Can't Help Myself,0.732
27,0.0343,Jake One,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,0.576,0.865,['alternative hip hop'],5.32e-05,0,0.252,-3.288,1,57,0.0407,119.913,4,7oizkVPKiJYU5CyTjrcVp0,The One That Got Away,0.535
28,0.0875,Jake Owen,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,0.612,0.878,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,6,0.0505,-3.556,1,77,0.0452,94.014,4,0L1ZDS8joLUUwUeqWZsEg6,I Was Jack (You Were Diane),0.599
29,0.0738,Jake Rose,spotify:artist:6uj6GUVOExWu9W98Gq5i98,0.716,0.622,['lift kit'],0.0,3,0.111,-6.416,1,45,0.0362,95.122,4,2KdwfPXKqWggC3VROTj3Lg,Sleeves,0.367
30,0.94,Jake Shimabukuro,spotify:artist:69NjH5MsRLr0CX0zSlGmN3,0.531,0.108,"['hawaiian', 'ukulele']",0.895,0,0.12,-18.584,1,49,0.059,96.46,4,6xetFi399audH6OFTpaQU5,In My Life,0.0935
31,0.147,Jake Worthington,spotify:artist:40v31oiMOaz7dorFhevJRp,0.664,0.647,['deep talent show'],0.0004,4,0.11,-7.449,1,44,0.0313,105.024,4,6uQvgnuzZSgffgon9M1Qqa,Hell of a Highway,0.402
32,0.174,Jakey,spotify:artist:3q1NKu1dVzFcBfxFos4kE3,0.765,0.713,['lo-fi beats'],0.00734,0,0.207,-4.969,1,51,0.0378,128.007,4,0ghq9ciZLPrFmlRCIUXgj0,Moby Dick,0.177
33,0.968,Jaki Byard,spotify:artist:7pZNp3BIssAHQ9jJZssq3Y,0.437,0.0631,"['avant-garde jazz', 'cool jazz', 'free jazz', 'hard bop', 'jazz piano', 'stride']",0.856,10,0.127,-18.7,1,33,0.0456,183.33,3,5Plv0TxNHNW3wVPeKDko2f,Searchlight,0.288
34,0.265,Jakie Quartz,spotify:artist:5wGprTHwvhRJpnN4vWlLDT,0.603,0.69,['classic french pop'],1.84e-05,1,0.125,-7.785,0,37,0.0269,91.414,4,5f8lRFlj2v46cFtIYxM2zj,Mise au point - Version originale 1983,0.627
35,0.991,Jakob Lindberg,spotify:artist:75oA7nyJ60AqDyOpB5Jbs9,0.382,0.0276,"['baroque ensemble', 'classical performance', 'early music ensemble', 'lute']",0.914,3,0.109,-31.65,0,41,0.0423,122.99,4,1wtICs9nvS3zl27bCgBaUP,Fantasia,0.209
36,0.293,Jakob Ogawa,spotify:artist:4ub2v80S4RIceZRGnlhjTr,0.568,0.587,['indie garage rock'],0.329,11,0.137,-8.814,0,58,0.127,174.682,4,7G7zCzvyqz39BFE7TqPM3O,All Your Love,0.491
37,2.88e-05,Jakub Zytecki,spotify:artist:4vGrte8FDu062Ntj0RsPiZ,0.442,0.975,"['djent', 'instrumental rock', 'jazz metal']",0.898,9,0.0891,-4.223,0,39,0.124,120.033,4,4PwPSOvFCY4L2MF5IKcNKC,The Jungle (feat. Jakub Zytecki),0.331
38,0.0068,Jakwob,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,0.546,0.812,"['bassline', 'chillstep']",0.531,5,0.526,-6.492,0,33,0.22,149.947,4,4ZIm2UpFU9vP3LURrjOMwL,Starry Eyed - Jakwob Remix,0.472
39,0.149,Jala Brat,spotify:artist:6C1X5Uh3DPIkC2gaVq00BL,0.711,0.738,"['balkan hip hop', 'turbo folk']",0.000109,4,0.114,-5.276,0,55,0.0444,98.939,4,7Hl3THJlmmkHBsuwFnu60p,Mafia,0.379
40,0.44,JALA BRAT & BUBA CORELLI,spotify:artist:7q2DocPYaK9zwaC9Rh5z0h,0.634,0.832,['turbo folk'],1.38e-06,9,0.374,-5.139,0,44,0.0463,91.017,4,7al13DII0dBd22yuHa1y9j,Ultimatum,0.52
41,0.975,Jalal Zolfonun,spotify:artist:2aBOP4VbPgzK65GUcgR8zD,0.463,0.533,['persian traditional'],0.947,4,0.0942,-7.389,0,7,0.0287,99.768,3,0HKBHxRlNVIymef6vEPHcv,Bahar-e-Delneshin,0.38
42,0.123,Jalen Santoy,spotify:artist:41DGOfz7IFMVvf9wKAzeZS,0.73,0.422,"['deep underground hip hop', 'underground hip hop']",0.00292,5,0.105,-6.211,0,67,0.0678,118.427,4,28luqgS4NCuFKP6YSOtia5,Foreplay,0.505
43,0.647,Jalil,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,0.416,0.786,"['deep german hip hop', 'german hip hop']",0.0,11,0.273,-5.428,0,39,0.481,78.882,4,6sZXVzvtC5f27wPlFJKpCl,In the Wind (feat. Jalil),0.385
44,0.316,Jalil Lopez,spotify:artist:1lE4AVltTIHnpsWVdN58jN,0.841,0.692,['bachata'],0.0,4,0.132,-3.981,0,39,0.0369,130.029,4,5pr20YkGToBz8Ns6wGAyxf,Princesa Mia,0.781
