,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.0942,Marty Stuart,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.352,0.601,"['country', 'country rock', 'nashville sound', 'outlaw country', 'texas country', 'traditional country']",0.0105,7,0.117,-12.646,1,56,0.0323,107.546,4,5KMWwtJv3Ll2ROZfMerQs0,Same Old Train,0.37
1,0.751,Marty Wilde,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.434,0.505,"['brill building pop', 'merseybeat', 'rock-and-roll', 'rockabilly']",0.0,9,0.25,-6.459,0,42,0.048,163.901,4,48zgajINkd60MYu8WE0dcG,A Teenager In Love,0.675
2,2.31e-05,Martyr Defiled,spotify:artist:3SsgzNhEvdhJV7viv0clbc,0.449,0.987,"['brutal deathcore', 'death core', 'progressive deathcore']",0.0186,11,0.0989,-1.074,0,35,0.146,92.515,4,049cvUPkF3QeN5l58Nd9BV,Of Sheep and Swine,0.0777
3,0.00355,Marv Won,spotify:artist:1pt1kuxHmYnFaAQS6t3q6k,0.377,0.705,['detroit hip hop'],0.0,3,0.109,-6.423,0,22,0.341,82.249,4,5y2pmXKQT4ZYbqkiy39HhY,Candlelight (feat. Marv Won),0.512
4,5.79e-05,Marvel Years,spotify:artist:6X2cD6Y4zRNwn8ZkYPHKe6,0.558,0.9,['glitch hop'],0.564,6,0.53,-7.331,0,44,0.0372,95.999,4,2P0AX9OMdUJZT1gRdbknxb,The East,0.358
5,0.000543,Marvelous 3,spotify:artist:3KI6zIpi3DotbOSOM0tK7o,0.618,0.82,['grunge pop'],0.0,11,0.546,-4.593,0,45,0.0577,130.709,4,5eR2WL7ZHLpGv5PfFT9iEJ,Freak Of The Week,0.51
6,0.00399,Marvelus Fame,spotify:artist:0bJQRizd49g3PX9RDEPWQu,0.592,0.969,['sky room'],0.0136,2,0.253,-2.436,1,62,0.0487,150.01,4,6Un7ZG5lDClgNoNNapCoDX,Savage Mode,0.66
7,0.157,Marvia Providence,spotify:artist:6gOyKWGSFJXDk8QbcM7wXZ,0.572,0.898,['gospel reggae'],0.0,0,0.324,-4.262,1,28,0.102,122.739,4,7z2iUxjUGfx4uenrkUXMh7,Hear My Cry Oh Lord,0.785
8,0.445,Marvin Dark,spotify:artist:52pRSMo0NAUvqFzScMm8Iz,0.659,0.483,['deep pop r&b'],0.0,5,0.15,-7.776,0,50,0.0547,104.86,4,5mgQRhZv2SKU9LyZ54ctdu,Picture This,0.313
9,0.00861,Marvin Divine,spotify:artist:0okpgBQamDqOZazBeH0J3I,0.659,0.89,['russelater'],0.00382,8,0.362,-6.026,0,59,0.0581,95.032,4,0y9TOfsQ9wANedFV3Us5Wa,MATAFAKA,0.37
10,0.504,Marvin Dolo,spotify:artist:5UQBWR0edHp1ZuQvqsdsT3,0.634,0.514,['trap soul'],4.83e-05,6,0.101,-9.704,0,30,0.209,127.455,4,2C04wT9x53QgQAcP6O57qF,Say It Twice,0.332
11,0.389,Marvin Freddy,spotify:artist:4fCRFHEQgjqakvFgQCliMp,0.765,0.938,['cubaton'],0.00569,9,0.0802,-4.773,0,42,0.0316,102.007,4,7zEVs4EIbPgO6R40jrc9QS,Cosas de la Vida,0.962
12,0.236,Marvin Game,spotify:artist:3ZuBEj9ppJe8GSdKaMTfMN,0.653,0.564,"['deep german hip hop', 'german hip hop', 'indie deutschrap']",1.13e-06,3,0.182,-8.558,0,46,0.261,100.871,4,4Qs6mhgSsGqU4tGm7B7uI0,Koala,0.13
13,0.445,Marvin Gaye,spotify:artist:3koiLjNrgRTNbOwViDipeA,0.665,0.601,"['classic soul', 'disco', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",0.0,7,0.206,-10.709,1,74,0.0343,130.03,4,1LeWIs2hP2r5yOQnVuYoI5,Ain't No Mountain High Enough,0.759
14,0.975,Marvin Goldstein,spotify:artist:5rh3D2plRcWLQq9tFkFQbF,0.227,0.093,['lds'],0.927,10,0.0961,-23.013,1,27,0.0359,100.62,4,5eYK3Dr56JQBwLjJTnUhCo,I'm Trying To Be Like Jesus,0.0683
