,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.0187,Heavy K,spotify:artist:7suaOI2AMM3ZqTa04oB8fG,0.773,0.47,"['afro house', 'kwaito', 'kwaito house', 'south african pop']",0.348,1,0.0653,-8.875,0,42,0.0464,125.946,4,722iXorvn0AHuNnT4d62eB,Easy to Love,0.584
1,0.0816,Heavy Young Heathens,spotify:artist:1J0RCEBmqRMyjCKTzn4oEm,0.461,0.985,['indie pop rock'],5.76e-06,7,0.0703,-2.417,1,44,0.117,121.905,4,4aoMxrif8zUn7VMwe1VAM5,Sha La La La La,0.413
2,0.75,HEBE,spotify:artist:14bJhryXGk6H6qlGzwj3W5,0.519,0.412,"['c-pop', 'mandopop']",0.0,0,0.101,-8.584,1,62,0.0365,157.916,4,1ZeVIrCWzEmsJexkrgvjFv,小幸運,0.506
3,0.75,Hebe Tien,spotify:artist:14bJhryXGk6H6qlGzwj3W5,0.519,0.412,"['c-pop', 'mandopop']",0.0,0,0.101,-8.584,1,62,0.0365,157.916,4,1ZeVIrCWzEmsJexkrgvjFv,小幸運,0.506
4,0.497,Hebert Vargas,spotify:artist:5LIulxyhL1bYKZzThgO0zI,0.593,0.74,['vallenato'],0.0,9,0.163,-3.759,0,33,0.0539,153.356,4,3M4qxVMROcPJiGvdDJd98t,Mi Mejor Canción,0.727
5,0.091,Hechizeros Band,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.835,0.935,"['banda', 'cumbia', 'duranguense', 'grupera', 'norteno', 'regional mexican']",0.000203,10,0.0476,-4.756,0,42,0.081,77.002,4,5FUDRZZrHzK2EA7nokdJWY,El Sonidito - Urban Version,0.975
6,0.457,Hector,spotify:artist:2ydZrTy8U3kOMOzx20s3dg,0.828,0.666,"['boogaloo', 'latin jazz', 'mambo', 'merengue', 'salsa', 'tropical']",0.0,9,0.0834,-7.454,1,63,0.152,91.961,4,2QNRG78xcJZpLyXYX4JmhD,"Esta Noche de Travesuras (feat. Héctor ""El Father"")",0.44
7,0.457,Hector,spotify:artist:2ydZrTy8U3kOMOzx20s3dg,0.828,0.666,"['boogaloo', 'latin jazz', 'mambo', 'merengue', 'salsa', 'tropical']",0.0,9,0.0834,-7.454,1,63,0.152,91.961,4,2QNRG78xcJZpLyXYX4JmhD,"Esta Noche de Travesuras (feat. Héctor ""El Father"")",0.44
8,0.457,"Héctor ""El Father""",spotify:artist:2ydZrTy8U3kOMOzx20s3dg,0.828,0.666,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",0.0,9,0.0834,-7.454,1,63,0.152,91.961,4,2QNRG78xcJZpLyXYX4JmhD,"Esta Noche de Travesuras (feat. Héctor ""El Father"")",0.44
9,0.214,Hector & Tito,spotify:artist:5aB4SpKYteOJ8pAleoKkg7,0.783,0.824,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",0.0,0,0.102,-4.973,1,65,0.123,93.998,4,0kwaKhIcaezQuShga1djFA,Baila Morena - Original Reggaeton Mix,0.726
10,0.214,"Hector & Tito""Los Bambinos""",spotify:artist:5aB4SpKYteOJ8pAleoKkg7,0.783,0.824,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",0.0,0,0.102,-4.973,1,65,0.123,93.998,4,524zOMuCtT9IuFV3pLftwA,Los Bambinos (Live 1),0.726
11,0.563,"Héctor Acosta ""El Torito""",spotify:artist:4TCAAIMmeZXCTVlHUsicOn,0.9,0.734,"['bachata', 'latin', 'merengue', 'merengue urbano', 'tropical']",0.0,4,0.214,-4.456,0,51,0.0378,131.989,4,1wfxSvHq3cdzmOHZejMkci,Me Voy - Bachata,0.883
12,0.95,Hector Berlioz,spotify:artist:0K6ufQj8JzIZPPkvZrEwJS,0.356,0.207,"['classical', 'early modern classical', 'early music', 'romantic era']",0.914,10,0.0802,-17.76,1,45,0.0388,146.755,4,1SHixA41Vy0TTlJJSX9Gbo,"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: IV. Marche au supplice",0.328
13,0.669,Héctor Lavoe,spotify:artist:7opp16lU7VM3l2WBdGMYHP,0.65,0.847,"['boogaloo', 'latin jazz', 'mambo', 'merengue', 'salsa', 'tropical']",0.0,0,0.0533,-5.481,0,55,0.0478,99.454,4,0Az3jAeIEImuTugUp33ajY,El Dia De Suerte,0.953
14,0.768,Hëctor Montemayor,spotify:artist:4PREPE7uNsNFgnaj21KCbi,0.701,0.375,['banda'],0.0,4,0.116,-5.739,1,30,0.0339,95.55,3,0JsSM8V2PDCEVnFFt7bYtw,Quiero Ver Tus Ojos,0.848
15,0.503,Hector Tricoche,spotify:artist:7GvSqZ1gF1sl3VvGRmQ2En,0.723,0.832,"['boogaloo', 'salsa', 'salsa international', 'tropical']",0.00038,2,0.0597,-3.215,1,26,0.0364,91.115,4,3ymHDDitxHaCBubB45j7Zq,Periquito Pin Pin,0.825
16,0.0198,Hector Vae,spotify:artist:12bK2Zj2zkZiDV66Evso1I,0.665,0.338,['emo rap'],0.000509,10,0.11,-10.187,0,51,0.0328,75.014,3,2Z95rBdbCy7qzzl8XdNyDU,October Ft. Lil Peep,0.104
17,0.785,Héctor Varela,spotify:artist:4rQT6OE5twoxtzH8mvVMBl,0.654,0.617,"['tango', 'vintage tango']",0.0,5,0.232,-10.015,0,30,0.0475,99.405,4,32RofzHKFXiXK7aNldljDB,Una Lagrimita,0.845
18,0.944,Héctor Varela Y Su Orquesta,spotify:artist:1eGISjtPs5EtPIOg10B4LF,0.491,0.45,['vintage tango'],8.14e-05,5,0.225,-6.033,0,32,0.0576,126.408,4,5dTf864Gf4KmUAMBufvoWV,Fueron Tres Años,0.48
19,0.821,Hector Zazou,spotify:artist:3uOCouLFR4bVx0XeiQJSbl,0.314,0.0259,['fourth world'],0.527,6,0.0871,-24.964,1,8,0.0327,70.565,4,1QdiBKWYZjseCKaWZNnpXO,And Then She Stepped Aside,0.041
20,0.0377,HEDEGAARD,spotify:artist:2ZuweXv0TkfsidZOLZZoM2,0.668,0.783,['tropical house'],0.0,0,0.376,-5.105,1,61,0.08,103.205,4,1f6BCvvF3Ww5jZhmEnvyFv,Ready To Love You,0.382
21,0.389,Hedley,spotify:artist:6Shas1ACrMl25XHgTrzxeo,0.606,0.737,"['canadian pop', 'canadian rock', 'pop quebecois']",0.0,0,0.0589,-4.371,1,57,0.0721,95.984,4,5Kelvlf6aU6is8muBjaZ4S,Better Days,0.652
22,0.0636,Hedmark Feat Sadat X & Twan,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.628,0.569,['skweee'],0.0,9,0.0554,-7.216,1,1,0.527,180.217,4,5X6quRAi2QeEF2OjlwUlJj,We Put The World On It,0.497
23,0.0126,Hedningarna,spotify:artist:0Y5ldP4uHArYLgHdljfmAu,0.591,0.564,"['folkmusik', 'medieval folk', 'nordic folk', 'yoik']",0.843,2,0.11,-11.03,1,36,0.0427,147.22,4,5nIB0BspMtU6oRmIcPN1jK,Räven,0.405
24,0.247,Hedwig & The Angry Inch,spotify:artist:6NxcE1vZdlUZCnuitqIuHS,0.435,0.564,['show tunes'],4.96e-05,9,0.0984,-8.385,1,47,0.0735,125.913,4,2pEt1u6qYvHA1OZN8adDcf,Wig In A Box,0.308
25,0.00197,Hedwig And The Angry Inch - Original Broadway Cast,spotify:artist:6NxcE1vZdlUZCnuitqIuHS,0.439,0.882,['broadway'],0.0,11,0.0764,-5.664,1,41,0.0508,110.22,4,762aUFJs0dBGkqnqlYOIsT,Sugar Daddy,0.66
26,0.0821,Heems,spotify:artist:7x3mbyjfOZ9y599MHmyNOu,0.53,0.518,['escape room'],0.0,5,0.0854,-6.9,1,43,0.0425,177.941,4,4PwYsVDj8wdOrXG0Nm28Zr,Home (feat. Dev Hynes),0.307
27,0.303,HeeSun Lee,spotify:artist:6T86uN02MAjAayagSHKIpA,0.832,0.836,['spoken word'],0.0,4,0.13,-6.827,0,26,0.419,132.002,4,2RSWzb0crPtxHk3g4ArU61,All Out,0.541
28,0.0809,Heffron Drive,spotify:artist:5xQdu6vJP6leBN2eZTxIci,0.609,0.778,"['post-teen pop', 'teen pop']",0.0,8,0.154,-3.697,1,47,0.0336,132.989,4,7kSHfZ00YKfhv5iQF1rSYH,Parallel,0.453
29,0.982,Heidelberger Sinfoniker,spotify:artist:656RXuyw7CE0dtjdPgjJV6,0.25,0.0264,"['chamber orchestra', 'orchestra']",0.504,7,0.0943,-21.332,1,31,0.0411,114.675,4,3WNPOBHeGmpRNC7tpfIoEC,"Symphony No. 99 in E-Flat Major, Hob.I:99: II. Adagio",0.0787
