,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.0129,The Rakes,spotify:artist:7ITd48RbLVpUfheE7B86o2,0.677,0.871,"['alternative dance', 'british indie rock', 'dance-punk', 'garage rock', 'indie rock', 'new rave']",1.33e-06,11,0.397,-6.198,0,39,0.0294,115.138,4,5QTKgUArMLt1JzM2JXlYCN,The Rake's Song,0.518
1,0.248,The Rance Allen Group,spotify:artist:3S16Nh2s6Wc4PCFjFESk2g,0.511,0.688,['gospel'],0.0,5,0.693,-6.713,1,32,0.0886,99.321,4,2pfPbJ8MSk7eCqiMst4vMC,Something About the Name Jesus,0.497
2,0.144,The Ransom Collective,spotify:artist:5TPt1cZ847Fr9CWd9vAm7s,0.46,0.731,"['opm', 'pinoy alternative', 'pinoy indie']",0.0,7,0.247,-7.038,1,47,0.0562,115.055,4,31KE8oQuxg7FKON0E4tRhp,Fools,0.33
3,0.112,The Rapture,spotify:artist:1VPmR4DJC1PlOtd0IADAO0,0.67,0.774,"['alternative dance', 'dance-punk', 'electroclash', 'garage rock', 'indie rock', 'indietronica', 'modern rock', 'new rave']",0.0,6,0.185,-3.283,0,59,0.208,75.024,4,3cQPyVlnrmmWU5fQJxl0q9,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening),0.221
4,0.00206,The Rascals,spotify:artist:5g2n2H9ndqvejERtwZ1rHh,0.252,0.507,"['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'motown', 'psychedelic rock']",0.00057,2,0.325,-13.337,1,49,0.0442,196.494,4,0XnhQGfqfi5CnZXcONJuI5,Good Lovin' - Single Version,0.816
5,0.0314,The Rasmus,spotify:artist:3loTvAld5Tpk5aSNbboGpj,0.822,0.678,['funk metal'],0.0,9,0.0856,-6.161,1,51,0.186,120.048,4,3NXunNycFVlMqVIqTTa0qJ,Stuck in the Blue,0.452
6,0.00762,The Raveonettes,spotify:artist:3LTXHU3DhiYzGIgF2PP8Q8,0.514,0.983,"['dance-punk', 'danish alternative rock', 'dream pop', 'garage rock', 'noise pop', 'nu gaze', 'shoegaze']",0.721,11,0.0928,-4.506,1,39,0.0391,108.982,4,6vRX1MD1fLaGj6gX07jsyd,I Wanna Be Adored,0.308
7,0.867,The Ray Conniff Singers,spotify:artist:6WtWmLPWn1imbcisSfmBvy,0.477,0.259,"['adult standards', 'christmas', 'easy listening', 'lounge']",0.0,7,0.238,-16.096,1,42,0.0264,88.59,3,1IYn7ytdb8byvHKS7S3Cat,"Somewhere, My Love (Lara's Theme from ""Doctor Zhivago"")",0.374
8,0.171,The Rays,spotify:artist:5yhxqYI0JBwUKfXpSEjiM8,0.671,0.773,['doo-wop'],3.85e-06,2,0.125,-4.299,1,47,0.0387,85.01,4,7AKbg0IwODnUFhIK2xUEUy,Ray Ray's Juke Joint,0.603
9,0.0161,The Ready Set,spotify:artist:6pBNfggcZZDCmb0p92OnGn,0.513,0.803,"['alternative pop rock', 'modern rock', 'pixie', 'pop emo', 'pop punk', 'post-teen pop']",0.0,0,0.667,-4.45,1,64,0.0777,156.038,4,3rh2f6nqswpfDN3Ef6Bi5J,Ready Set Roll,0.746
10,0.807,The Real Group,spotify:artist:4EIXOUTnf8Gtbk2kq4LYNK,0.808,0.221,"['a cappella', 'swedish folk pop']",0.0,5,0.43,-9.973,0,30,0.0457,131.916,4,1O1Sx1tlTy3SRwlu5D9rU4,Words,0.478
11,0.00311,The Real Kids,spotify:artist:46hWN2cZ7MboMi8eUmxttj,0.259,0.72,"['garage punk', 'garage rock', 'jangle pop', 'power pop', 'protopunk', 'pub rock', 'punk blues']",0.777,7,0.116,-15.311,1,32,0.0594,173.465,4,2IeIZdO1wwTpzCIIZa6Uh2,All Kindsa Girls,0.696
12,0.00294,The Real McKenzies,spotify:artist:1YczG6BNjM9XAnw64RqnXi,0.43,0.887,"['canadian celtic', 'canadian punk', 'celtic rock', 'punk', 'skate punk', 'vancouver punk']",1.34e-06,5,0.0804,-5.656,1,47,0.0435,159.981,4,10UlU5E5RfydywnKmA1nFL,Chip,0.892
13,0.107,The Real Tuesday Weld,spotify:artist:12KsgeavNVg66cW2frw3j2,0.839,0.819,"['dark cabaret', 'steampunk']",0.0606,4,0.376,-7.491,0,35,0.0355,124.984,4,0NTAgtjhE82b6eHJaQJIYB,Me and Mr Wolf,0.93
14,0.000136,The Receiving End Of Sirens,spotify:artist:57fbnHozNJMl16yNzt4agV,0.493,0.914,"['dreamo', 'post-hardcore', 'progressive post-hardcore', 'screamo']",1.05e-06,8,0.964,-5.894,1,35,0.0557,91.045,4,02bp2Aq5cFTUfDnOYJxuuL,Planning a Prison Break,0.74
15,0.594,The Record Company,spotify:artist:6vYg01ZFt1nREsUDMDPUYX,0.537,0.694,"['funk', 'la indie', 'modern alternative rock', 'modern blues', 'new americana']",0.241,7,0.401,-4.542,1,50,0.0397,92.362,4,3xRzUblYGZhVs52fMjii7R,Off The Ground,0.864
16,0.41,The Records,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,0.647,0.582,"['jangle pop', 'power pop', 'pub rock', 'underground power pop']",1.93e-06,10,0.0715,-9.538,0,72,0.0755,167.396,4,4gphxUgq0JSFv2BCLhNDiE,Jailhouse Rock,0.915
17,0.569,The Red Army Choir,spotify:artist:4yNluGAiPbYXLwlA9KspbG,0.246,0.341,['russian folk'],0.162,3,0.0829,-6.765,1,41,0.0369,126.911,4,1zPm8UZgIBYRRHNyyhqOpV,National Anthem Of The Ussr,0.532
18,0.431,The Red Chord,spotify:artist:0T7J61YgErxSH8yuyggHJO,0.764,0.299,"['death core', 'deathgrind', 'grindcore', 'mathcore', 'melodic metalcore', 'technical death metal']",5.61e-05,2,0.117,-10.228,1,31,0.0645,93.662,4,6YYlupR6tR8DamM3gEXnBS,One Chord Song,0.152
19,0.000665,The Red Jumpsuit Apparatus,spotify:artist:1SImpQO0GbjRgvlwCcCtFo,0.545,0.932,"['alternative metal', 'emo', 'modern rock', 'pop punk', 'pop rock', 'post-grunge', 'rap metal', 'screamo']",0.0,7,0.127,-2.189,0,73,0.0399,92.956,4,4wzjNqjKAKDU82e8uMhzmr,Face Down,0.465
20,0.381,The Red Pears,spotify:artist:3FRYBFCNEBWMjk6kvwjHQT,0.531,0.433,['indie garage rock'],0.0279,0,0.163,-6.515,1,41,0.0339,113.272,4,7BOtaBZfN5pVNF5DC6VZ9D,Daylight/Moonlight,0.244
21,0.74,The Regents,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.242,0.556,['doo-wop'],0.0,5,0.216,-9.336,1,41,0.0413,163.339,4,5cb34JlKtNANJUaYefCFfv,Barbara Ann,0.653
