,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.165,Awon,spotify:artist:225l1KEprObX8xgl8xo2Gc,0.765,0.501,"['ambeat', 'jazz rap']",1.43e-05,11,0.121,-6.282,0,45,0.35,89.397,4,347srEQ8iROGRPeXzbjRB3,Machinegun Rap,0.254
1,0.0296,Awreeoh,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.65,0.823,['escape room'],0.0,11,0.122,-4.626,1,41,0.0484,127.04,4,2jp9zEJiyc4aQyEGug8Mmq,It's My Turn Now,0.459
2,0.0131,Axel,spotify:artist:1OpHMC7Qo3lY1sVYaTUQrG,0.7,0.546,"['chamber pop', 'indie anthem-folk', 'indie folk']",0.0305,11,0.172,-7.705,0,65,0.109,80.004,4,5ZVujHtwnsqFJvLnqRSdch,Bad Karma,0.302
3,0.00523,Axel Boman,spotify:artist:59qo8jHDlC1i30HVjQQW3O,0.755,0.731,"['deep disco house', 'deep house', 'deep soul house', 'float house', 'microhouse', 'minimal tech house', 'tech house']",0.854,11,0.216,-10.517,0,43,0.0412,118.002,4,73z0nxgDAKFdbjtOOPzRf8,Hello,0.614
4,0.0631,Axel Boy,spotify:artist:4DabGEOrvBxxta0YlaaJpJ,0.555,0.959,"['brostep', 'electro house', 'electronic trap', 'moombahton', 'zapstep']",0.172,11,0.0935,-2.937,0,48,0.0489,150.08,4,33FJuWimBvvEGCavtbDXXN,Gas Mark 10,0.534
5,0.698,Axel Flovent,spotify:artist:6jn7W8NuX94FWZyeGlyCaJ,0.623,0.292,"['chamber pop', 'indie anthem-folk', 'indie folk']",9.86e-06,11,0.121,-12.26,0,60,0.0313,118.007,4,6AQ3guMjWgetjRpQASwrE5,Forest Fires,0.161
6,0.000264,Axel Rudi Pell,spotify:artist:7dWw3TXxNe2aEhng9vVRNl,0.477,0.964,"['german metal', 'glam metal', 'hard rock', 'metal', 'power metal', 'progressive metal', 'speed metal']",0.00625,11,0.064,-3.941,0,40,0.139,145.936,4,5qWXk1gd1RG3fDlGc6QMt5,Only the Strong Will Survive,0.451
7,0.0131,Axel Thesleff,spotify:artist:1OpHMC7Qo3lY1sVYaTUQrG,0.7,0.546,['bass trap'],0.0305,11,0.172,-7.705,0,65,0.109,80.004,4,5ZVujHtwnsqFJvLnqRSdch,Bad Karma,0.302
8,0.0298,Axelle Red,spotify:artist:15uNxh8omvRvH71kcdIe2r,0.758,0.618,"['belgian indie', 'belgian pop', 'chanson', 'french pop']",6.55e-06,11,0.101,-9.419,1,53,0.0257,105.214,4,6lvkgqpLRNlF0Re01WX8dZ,Manhattan-Kaboul,0.679
9,0.045,Axero,spotify:artist:636Zdq45wjoYRFToU0t3Gb,0.709,0.771,"['deep pop edm', 'deep tropical house', 'tracestep', 'tropical house']",0.00194,11,0.103,-5.767,1,47,0.0449,128.015,4,6EQjtJeV7XVtqeVujxxbI1,Fahrenheit (Axero Remix),0.372
10,0.0167,Axian,spotify:artist:5cQn1Rt5RmSZwvRBCWro5m,0.733,0.362,"['chillhop', 'lo-fi beats']",0.881,11,0.106,-9.108,1,57,0.042,80.968,4,25fiovwv2H466GvX0Jdscz,In the clouds,0.658
11,0.00207,Axol,spotify:artist:1AT64PJc0geIUwVRqYqkTu,0.616,0.728,['tracestep'],0.0406,11,0.16,-9.34,1,43,0.0358,127.991,4,2q4ZqmuJDpPpSQn4JZYrtk,Mars,0.414
12,0.0262,Axwell,spotify:artist:2XnBwblw31dfGnspMIwgWz,0.642,0.728,"['big room', 'edm', 'pop', 'tropical house']",0.0,11,0.295,-4.971,0,76,0.0349,123.068,4,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,0.493
13,0.0262,Axwell /\ Ingrosso,spotify:artist:2XnBwblw31dfGnspMIwgWz,0.642,0.728,"['big room', 'edm', 'pop', 'tropical house']",0.0,11,0.295,-4.971,0,76,0.0349,123.068,4,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,0.493
14,0.0262,Ay Jay Farg,spotify:artist:2XnBwblw31dfGnspMIwgWz,0.642,0.728,"['big room', 'edm', 'pop', 'tropical house']",0.0,11,0.295,-4.971,0,76,0.0349,123.068,4,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,0.493
15,0.117,Aya Nakamura,spotify:artist:7IlRNXHjoOCgEAWN5qYksg,0.832,0.698,"['francoton', 'trap francais']",0.0,11,0.113,-6.215,1,79,0.244,97.985,4,3XfnssSD9HMQ9LhVOJvXTE,Djadja,0.559
16,0.123,Ayana,spotify:artist:3GtCKJA4SkOxN65MWjm82R,0.659,0.844,['anime'],0.0,11,0.0799,-4.104,0,51,0.262,103.992,4,0Cevaujuf5Os3lb5KrV0IH,My Body,0.873
17,0.104,Ayax y Prok,spotify:artist:5Ypafuz95Xk09YDf4tgAvU,0.717,0.953,['trap latino'],0.0,11,0.21,-4.333,1,60,0.314,93.06,4,1Xet933o3e612B2HPY63pV,"A veces se me pasa, a veces paso",0.667
18,0.00505,Aye Nako,spotify:artist:73SIbPT9u0sHTR2SrwTXZE,0.249,0.964,['indie punk'],0.189,11,0.137,-2.955,1,24,0.0907,124.857,4,0LeoTe0XvjUftOp8uwBBPN,Particle Mace,0.317
19,0.176,Ayelle,spotify:artist:3XFcu2NnGWceLNdxRCfYH3,0.488,0.644,['vapor soul'],9.45e-05,11,0.107,-5.194,0,55,0.0361,137.916,4,1j3s6SE0wUgJfBULiHfgCv,In Your Eyes,0.165
