,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.00221,Blazars,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,0.741,0.928,['tracestep'],0.000884,7,0.407,-4.615,0,48,0.0835,126.016,4,5eAGda6EwIwCJp2i2S3UeS,Alone - Blazars Remix,0.346
1,0.0598,Blaze,spotify:artist:6h2bWHWTJL38N8dqocVaif,0.553,0.611,"['french indie pop', 'french indietronica']",2.33e-05,7,0.0958,-9.967,1,56,0.0348,78.683,4,1sUTfgduT0WIQO8kXKXxLC,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",0.37
2,0.0598,Blaze,spotify:artist:6h2bWHWTJL38N8dqocVaif,0.553,0.611,"['french indie pop', 'french indietronica']",2.33e-05,7,0.0958,-9.967,1,56,0.0348,78.683,4,1sUTfgduT0WIQO8kXKXxLC,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",0.37
3,0.867,Blaze Foley,spotify:artist:1TlScGwN8MmIZ7kIYGjSZA,0.388,0.217,"['alternative country', 'country rock', 'folk', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional country', 'traditional folk']",7.87e-06,6,0.116,-14.624,1,43,0.0447,81.0,4,2bbmdWor8U0QVHxLiwo4SP,Clay Pigeons,0.307
4,0.111,Blaze Ya Dead Homie,spotify:artist:0AoX5cRnGojriIX6lxmP0D,0.626,0.814,['horrorcore'],0.0,10,0.329,-5.798,0,38,0.223,152.003,4,40mEN7urf2sUM0oAdIlzLw,Escape Artist,0.712
5,0.0499,Blazo,spotify:artist:089rQ02K5KBRF0XRYcQ9LX,0.702,0.646,"['ambeat', 'chillhop']",0.447,1,0.178,-6.846,1,47,0.0298,94.084,4,0nsTReOZDuzGlOtaB3AHiB,Natural Green,0.713
6,0.0742,Bleached,spotify:artist:2e4G04F77jxVuDYo44TCSm,0.747,0.618,"['garage pop', 'indie garage rock', 'indie punk', 'noise pop', 'preverb']",0.0,11,0.107,-4.212,1,54,0.047,102.038,4,1iArAuiiDPjtZcwO33YeLF,Too Much (Feat. DEAN),0.621
7,0.302,Bleachers,spotify:artist:0H7XMkYygCyZGg8o1uqoZv,0.603,0.625,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop']",0.0,6,0.141,-6.563,1,74,0.0258,96.02,4,0Is6MRHWKe7y2xIxDkvO6l,"Speakers, Bleachers And Preachers",0.651
8,0.000141,Bleed From Within,spotify:artist:5ZvwJikDgdP1PFU4PkAPVG,0.305,0.973,"['death core', 'melodic metalcore', 'metalcore']",5.51e-06,4,0.301,-3.466,1,57,0.109,151.213,4,6pz5cIbHc2Hygoad3qUeGM,Alive,0.177
9,0.000323,Bleeding Knees Club,spotify:artist:3EMKuFv3kcl9wyKHepeWoF,0.319,0.9,"['australian garage punk', 'deep australian indie', 'indie garage rock', 'shimmer pop']",0.000303,5,0.137,-1.79,1,28,0.0546,115.462,4,5KlAvts79K5vLDINaMOVoT,Teenage Girls,0.475
10,0.000708,Bleeding Through,spotify:artist:4RddZ3iHvSpGV4dvATac9X,0.503,0.884,"['death core', 'groove metal', 'mathcore', 'melodic metalcore', 'metalcore', 'nu metal', 'rap metal']",1.93e-06,7,0.115,-5.466,1,49,0.0451,144.019,4,3IX7Bv6JMJaxxl2UNVhKON,Bleeding Through,0.347
11,0.000136,Bleeker,spotify:artist:64tT0KKbU4AFWkO6v1VvXv,0.457,0.941,"['canadian rock', 'modern alternative rock', 'modern hard rock']",3.12e-06,6,0.0896,-5.174,1,58,0.0339,154.038,4,7aQT5OB4zEgyyxfRDbOBIt,Highway,0.704
12,0.00883,Bleep Bloop,spotify:artist:5AoXSiM511L4To0AN5oZVB,0.687,0.698,['glitch hop'],0.0977,11,0.11,-3.728,0,41,0.437,112.494,3,16ZM2HqT2ryRn7v8kxdatH,Ichabod Crane,0.591
13,0.795,Blended Babies,spotify:artist:1hFXEoLCso0TI0QvWJdukg,0.669,0.715,"['indie r&b', 'underground hip hop']",0.884,7,0.0967,-7.122,0,57,0.0334,67.995,4,0A7F2NCOI7g0uDaDiB8K1X,Eagle Moon,0.812
14,0.93,Blessed Assurance Favorite Hymns Of Inspiration And Hope Performers,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.229,0.326,['christian relaxative'],0.0,7,0.336,-9.939,1,16,0.028,94.13,3,5FCf898bQC6WRIyXX1wTlw,Blessed Assurance,0.367
15,0.00188,Blessed By A Broken Heart,spotify:artist:3IN6GYf5xcFCPn6hfGVcZT,0.45,0.963,"['canadian metal', 'christian metal', 'melodic metalcore']",0.0,10,0.23,-3.478,0,35,0.128,172.241,4,4DsIR3smuYhX01eCLFa3An,Move Your Body,0.501
16,0.899,Blessed Feathers,spotify:artist:0m2Xvn3JcV58sPCDV2GfSD,0.547,0.693,['stomp pop'],0.0121,11,0.0705,-7.18,0,58,0.0286,168.093,4,28SIdqdhaFFOkBVdb20zLk,Wide World,0.634
