,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.571,1:43,spotify:artist:39EHxSQAIaWusRqSI9xoyF,0.641,0.665,"['classic opm', 'opm']",0.00107,11,0.159,-7.839,1,41,0.0263,138.017,4,1vPk6ZTflnvm8LgtXzPDrT,Sa Isang Sulyap Mo,0.677
1,0.122,2 AM,spotify:artist:17lzZA2AlOHwCwFALHttmp,0.796,0.513,"['alternative emo', 'emo', 'modern rock']",0.0,11,0.15,-7.14,0,74,0.452,75.018,4,1nX9KhK3Fff27SnrIor2Yb,4 AM,0.235
2,0.229,2:54,spotify:artist:3TUmwNx3l8S2nCoGKqIhjA,0.792,0.256,['metropopolis'],0.548,11,0.35,-12.525,1,52,0.191,87.774,4,44L7aDHaRzb9pMWEZjSH8u,Train to Skaville,0.563
3,0.0375,2,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,0.703,0.696,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",5.65e-06,11,0.274,-5.482,1,98,0.0529,121.969,4,5SxkdsY1ufZzoq9iXceLw9,no tears left to cry,0.366
4,0.883,3,spotify:artist:15UsOTVnJzReFVN1VCnxy4,0.61,0.258,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'pop punk', 'post-grunge', 'rap metal']",0.0145,11,0.103,-12.758,1,81,0.0331,127.08,4,2oe6dDthgthqUkfL3czpEd,"ALONE, PART 3",0.164
5,0.472,4,spotify:artist:2hPgGN4uhvXAxiXQBIXOmE,0.709,0.751,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",4.71e-06,11,0.182,-3.801,1,82,0.16,104.999,4,7oHkit3F3vimtsBbnZkU0G,Fire,0.37
6,0.848,883,spotify:artist:5aIqB5nVVvmFsvSdExz408,0.251,0.336,"['classic italian pop', 'italian arena pop', 'italian hip hop', 'italian pop']",0.0248,11,0.318,-16.174,1,12,0.0348,96.993,4,2KpqZo4eUBkqBU9nlYNANc,"The Well-Tempered Clavier, Book 2: Prelude & Fugue No. 14 in F-Sharp Minor, BWV 883",0.595
7,0.226,July 7,spotify:artist:7e3FtKBIPLrIVm8g1FJMVg,0.6,0.638,['trap soul'],1.02e-06,11,0.112,-6.541,0,47,0.293,106.178,4,0uBpy6SFhl1oYiAEqzeHQE,"Out My Way/ Around You (feat. Marr Grey, RELLA, July 7 & Devin Tracy)",0.372
8,0.969,11/5,spotify:artist:656RXuyw7CE0dtjdPgjJV6,0.645,0.0875,"['g funk', 'hyphy']",0.206,11,0.0908,-13.64,1,0,0.0406,116.797,4,419VLgnW1bXOSYXVWiG1lx,"12 Menuetti di ballo, Hob. IX:11 ""Redout"": No. 5 —",0.561
9,0.969,-M-,spotify:artist:656RXuyw7CE0dtjdPgjJV6,0.645,0.0875,"['g funk', 'hyphy']",0.206,11,0.0908,-13.64,1,0,0.0406,116.797,4,419VLgnW1bXOSYXVWiG1lx,"12 Menuetti di ballo, Hob. IX:11 ""Redout"": No. 5 —",0.561
10,0.969,-MASA Works DESIGEN-,spotify:artist:656RXuyw7CE0dtjdPgjJV6,0.645,0.0875,"['g funk', 'hyphy']",0.206,11,0.0908,-13.64,1,0,0.0406,116.797,4,419VLgnW1bXOSYXVWiG1lx,"12 Menuetti di ballo, Hob. IX:11 ""Redout"": No. 5 —",0.561
11,0.969,-ness,spotify:artist:656RXuyw7CE0dtjdPgjJV6,0.645,0.0875,"['g funk', 'hyphy']",0.206,11,0.0908,-13.64,1,0,0.0406,116.797,4,419VLgnW1bXOSYXVWiG1lx,"12 Menuetti di ballo, Hob. IX:11 ""Redout"": No. 5 —",0.561
12,0.969,-Us.,spotify:artist:656RXuyw7CE0dtjdPgjJV6,0.645,0.0875,"['g funk', 'hyphy']",0.206,11,0.0908,-13.64,1,0,0.0406,116.797,4,419VLgnW1bXOSYXVWiG1lx,"12 Menuetti di ballo, Hob. IX:11 ""Redout"": No. 5 —",0.561
13,0.041,:Of The Wand And The Moon:,spotify:artist:6bdOuFTmkGliFvCkdpH49Z,0.426,0.861,"['martial industrial', 'medieval folk', 'neoclassical', 'neofolk']",0.931,11,0.691,-6.972,0,34,0.0642,110.035,4,7MRrN7Ags7aAqD6z8Opy2H,Sunspot,0.191
14,0.101,:Wumpscut:,spotify:artist:3TTbkikkCAbUg2j5i9UrTV,0.518,0.954,"['aggrotech', 'dark wave', 'ebm', 'electro-industrial', 'futurepop', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte', 'power noise']",0.471,11,0.0919,-4.531,0,29,0.0389,179.918,4,6I2lZcI1Dm8VeUYsOASNxz,Wreath of Barbs - Album Mix,0.689
15,0.101,!!!,spotify:artist:3TTbkikkCAbUg2j5i9UrTV,0.518,0.954,"['aggrotech', 'dark wave', 'ebm', 'electro-industrial', 'futurepop', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte', 'power noise']",0.471,11,0.0919,-4.531,0,29,0.0389,179.918,4,6I2lZcI1Dm8VeUYsOASNxz,Wreath of Barbs - Album Mix,0.689
16,0.0138,¡MAYDAY!,spotify:artist:3OKg7YbOIatODzkRIbLJR4,0.416,0.564,"['emo', 'modern rock', 'pop emo', 'pop punk', 'pop rock', 'screamo']",0.00567,11,0.105,-7.092,0,59,0.032,149.718,4,5xXB7wVgRmBHoMBmcfEE3C,MAYDAY,0.132
17,0.0609,? & The Mysterians,spotify:artist:3ZZHB1Xh2PM88QTMiqHB62,0.653,0.572,"['bubblegum pop', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']",2.54e-05,11,0.0903,-5.892,1,48,0.0351,123.623,4,4PEeZ2U4UfP2Jo8EtIOjus,96 Tears,0.838
18,0.0837,¿Téo?,spotify:artist:27mFvqQj8KpjmdKIqcw1mG,0.804,0.886,['dwn trap'],0.0,11,0.266,-2.512,1,79,0.04,144.946,4,0pSBuHjILhNEo55xK1zrRt,Rolex,0.789
