,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.589,All Sons & Daughters,spotify:artist:44LPOpECjnIlnwH91wo2ir,0.472,0.351,"['anthem worship', 'ccm', 'christian music', 'christian uplift', 'indiecoustica', 'worship']",0.0,11,0.0821,-8.996,1,60,0.0326,144.01,3,1Hv54MWloXiAZDam1ez840,Great Are You Lord,0.0611
1,0.381,All That Jazz,spotify:artist:4o6DE8hZbgTTInaDQDEQVa,0.579,0.597,"['ambeat', 'japanese jazz']",2.7e-05,11,0.326,-6.541,0,52,0.111,119.922,4,3cGmUgp7hF5Eb8NyuEmtCA,Overture/And All That Jazz,0.703
2,0.00174,All That Remains,spotify:artist:2zgG1GPDvjaBgxeQaVXI14,0.564,0.941,"['alternative metal', 'groove metal', 'melodic death metal', 'melodic metalcore', 'metalcore', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",6.42e-05,11,0.242,-4.787,1,62,0.051,112.008,4,0XT70Wk9pP8JZkmJhfntuL,Two Weeks,0.542
3,0.000177,All Them Witches,spotify:artist:29Wmfm1CojrjQ3aQP0FI65,0.306,0.937,"['garage rock', 'modern hard rock', 'psychedelic doom', 'space rock', 'stoner rock']",0.0119,11,0.0864,-8.014,1,51,0.117,157.345,4,2EvUjCWg5zeaeKxGeOaHPh,When God Comes Back,0.218
4,0.0508,All Time Low,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,0.584,0.569,"['modern rock', 'pop punk', 'post-teen pop']",0.0,11,0.0924,-4.259,1,73,0.166,89.779,4,0SuLAslEMFZAXf0SwY7syi,All Time Low,0.501
5,0.0699,All Your Sisters,spotify:artist:2kreKea2n96dXjcyAU9j5N,0.72,0.894,['grave wave'],0.000227,11,0.0415,-7.607,1,41,0.0299,118.441,4,3voDoA43D3hTAfEfPMZyrb,All Your Love - Original Edit,0.965
6,0.235,All-4-One,spotify:artist:1B8ySGDAiXTCvnJNH4HSCG,0.532,0.407,"['boy band', 'dance pop', 'new jack swing', 'r&b', 'urban contemporary']",0.0,11,0.117,-9.658,0,64,0.0233,83.207,4,3V0PeMg2mhbYRtk9bioAwF,I Swear,0.23
7,0.975,Alla Rakha,spotify:artist:32i0ni9RO8Q7T7T7ZqkGU2,0.451,0.186,"['hindustani classical', 'hindustani instrumental', 'indian classical']",0.848,11,0.077,-16.147,1,23,0.0527,139.964,4,3K8l0VbrCKLR4asIaNXunz,Prabhati - based on Raga Gunkali - 1988 - Remaster,0.261
8,0.00692,Allah-Las,spotify:artist:2yDodJUwXfdHzg4crwslUp,0.564,0.846,"['freak folk', 'garage rock', 'indie garage rock', 'neo-psychedelic', 'noise pop']",0.00175,11,0.0452,-5.897,0,55,0.0437,122.035,4,3tTsHrJBgM1tfqE6eFMDQ5,Catamaran,0.696
9,0.288,Allan Holdsworth,spotify:artist:5CK3a77IzCSHjNqzRcbhuG,0.448,0.694,"['jazz electric bass', 'jazz fusion', 'jazz guitar', 'jazz metal', 'neo classical metal']",0.0112,11,0.192,-7.774,1,32,0.0434,89.775,4,20EKhxBa0QSXSjiBjkcYtB,Road Games (Jack Bruce) - Remastered,0.444
