,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.46,Mona Haydar,spotify:artist:5T9dnX3B7PqC5FLsn2k1AQ,0.625,0.458,['arabic hip hop'],0.341,11,0.127,-8.504,1,38,0.0544,158.002,4,1QXNDeqkgcuOV6R9Vy2GZH,Hijabi,0.503
1,0.346,Monali Thakur,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,0.632,0.658,['filmi'],8.58e-06,7,0.118,-6.698,1,37,0.281,124.052,5,5TUCUxivBL37zLHXhve6eY,Zara Zara Touch Me,0.456
2,0.987,Monarch Jazz Quartet Of Norfolk,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.588,0.32,['vocal harmony group'],0.0,11,0.0763,-12.013,0,0,0.205,163.726,4,1QFbUvcOLGNH6IqNz3Wob8,What's The Matter Now?,0.778
3,0.000405,Monarchy,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,0.467,0.98,['alternative dance'],0.000908,4,0.445,-1.857,0,53,0.0934,123.089,4,16Bf9uR4PI2dCoXDIjs0cP,Monarchy Of Roses,0.222
4,0.000405,Monark X,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,0.467,0.98,['alternative dance'],0.000908,4,0.445,-1.857,0,53,0.0934,123.089,4,16Bf9uR4PI2dCoXDIjs0cP,Monarchy Of Roses,0.222
5,0.0488,Monatik,spotify:artist:6wbEgVlGqWb4I9tbMluu5Q,0.812,0.623,"['russian pop', 'russiavision']",0.000116,0,0.0381,-7.412,1,46,0.0664,121.956,4,1nJhwRoP5is9QafikxzWPu,Кружит,0.684
6,0.225,Monchy & Alexandra,spotify:artist:3rs3EOlJ8jyPpdGiQ9Mhub,0.932,0.772,"['bachata', 'latin', 'merengue', 'tropical']",3.24e-06,0,0.176,-3.599,1,65,0.0369,135.063,4,0wDEs6WvqDHq4XJZC0dHhO,Hoja En Blanco,0.863
7,0.495,Monday Kiz,spotify:artist:24jJXZRz3aGvjVvZ4OoerD,0.317,0.544,"['k-indie', 'korean pop']",0.0,6,0.154,-5.671,1,38,0.0306,131.153,4,2io4htUUryCg5lMi8RStqU,When Autumn Comes,0.225
8,0.0796,Mondo Grosso,spotify:artist:4d2zOuYJHBPJTpVblHEKJb,0.695,0.614,"['future funk', 'j-dance', 'japanese city pop', 'japanese jazz', 'japanese jazztronica', 'japanese r&b', 'shibuya-kei']",0.00229,6,0.364,-8.382,1,51,0.0344,121.975,4,3K2zyJhcnMMA6yOdR6hOW7,ラビリンス,0.493
9,0.971,Mone Kamishiraishi,spotify:artist:68TWc4rraWK3C522KFdt0b,0.357,0.161,['anime'],1.4e-05,8,0.358,-10.667,1,50,0.0388,83.449,4,59pUIlXjQupbiYwt40uUTi,なんでもないや - movie ver.,0.325
