,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.00934,ill.gates,spotify:artist:1JPy5PsJtkhftfdr6saN2i,0.814,0.732,['glitch hop'],0.0533,10,0.0688,-6.565,0,37,0.281,92.029,4,1fo00RvvnYaXWJDPyWE9X8,Maximum (Bassnectar & ill.Gates Remix),0.598
1,0.235,Illa J,spotify:artist:72zigmOdJbIsz0iIRhCBvp,0.794,0.502,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'indie jazz', 'indie r&b', 'neo soul']",0.0639,8,0.108,-5.69,1,50,0.107,84.415,4,6EaNEcInL9XVCBNSdrlmDI,All Good,0.212
2,0.0811,Illa Man,spotify:artist:6vgw0jwJkUnW2NR1rzsQU3,0.629,0.934,['uk hip hop'],0.0,1,0.41,-4.977,1,39,0.287,155.984,4,1I3pKHJ4LfnFlLvszmUhpb,Blah!,0.584
3,0.426,Illapu,spotify:artist:22QaKKmBIH3QiotuG30W3o,0.465,0.873,"['andean', 'latin rock', 'nueva cancion']",1.45e-05,2,0.276,-2.254,1,56,0.0612,199.838,4,7lk2SWsLObPlO98pOvz6V0,"Si Te Marchas, No Hay Manera",0.695
4,0.265,Illbliss,spotify:artist:0aunKsCBtJ67KiUJ2gIwsq,0.777,0.846,"['afrobeats', 'afropop']",0.0,5,0.118,-5.446,0,32,0.0452,108.027,4,3dc7U0sp6z5C0Gc8awTQFl,Alhaji (Can't Hear You) [Remix] (feat. Runtown),0.706
5,0.000172,Illdisposed,spotify:artist:1B7QysZd61axZ8HxJgAVRV,0.528,0.976,"['danish metal', 'melodic death metal']",0.656,1,0.263,-5.51,0,15,0.124,100.001,4,6wjIoA31t39TfV6SoOHlp4,I Belive in Me,0.222
6,0.188,Ille Freeway,spotify:artist:6i9sESz8yoNXQYExrJyBLg,0.811,0.448,['deep swedish hip hop'],0.0,6,0.0747,-10.705,0,33,0.205,130.087,4,4ach5LOwfwezZJPYNl8CIF,My Bro,0.266
7,0.188,Illegal Dolls,spotify:artist:6i9sESz8yoNXQYExrJyBLg,0.811,0.448,['deep swedish hip hop'],0.0,6,0.0747,-10.705,0,33,0.205,130.087,4,4ach5LOwfwezZJPYNl8CIF,My Bro,0.266
8,0.188,Illegal Entry,spotify:artist:6i9sESz8yoNXQYExrJyBLg,0.811,0.448,['deep swedish hip hop'],0.0,6,0.0747,-10.705,0,33,0.205,130.087,4,3NyXLg46BqoAOq4POfcVTS,Illegal Entry,0.266
9,0.000522,ILLEGAL SUBSTANCE,spotify:artist:4Q5nY2iAbGG11A8RVCSizN,0.476,0.878,"['rap metal', 'rap metalcore']",0.0245,11,0.677,-6.096,1,35,0.0876,195.996,4,09GWLw60r0cW48OPHzqAzv,Step to the Floor,0.323
10,0.0343,Illenium,spotify:artist:6nxWCVXbOlEVRexSbLsTer,0.482,0.769,"['edm', 'pop', 'tropical house']",0.00498,6,0.0953,-4.473,1,67,0.0549,149.69,4,1wfZdPy5FRWsdWaAEOG0Ml,Say It - Illenium Remix,0.427
11,0.632,Illicit,spotify:artist:7w1eTNePApzDk8XtgykCPS,0.396,0.668,['ragga jungle'],5.37e-06,5,0.101,-6.696,1,22,0.096,136.391,5,19QTUfpYUxSAfamPDgUmgg,Illicit Intro,0.127
12,9.28e-05,Illidiance,spotify:artist:5uupCq8n8puAiDwBgeLPy4,0.274,0.975,"['charred death', 'cyber metal']",0.00105,4,0.126,-2.946,0,34,0.245,130.044,4,78UDBBJA5YI4SBs7OpZH6J,Last Dawn,0.187
13,0.337,Illijah,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.461,0.599,['slow game'],0.0,8,0.65,-8.783,1,55,0.231,64.502,3,44tqzMVdJrxfAWCDmMsx43,On My Way,0.741
14,0.186,Illingsworth,spotify:artist:5eQ5JCLOQgO2qDxcUse2AW,0.59,0.637,['abstract beats'],0.0,11,0.0921,-10.563,1,36,0.524,85.877,4,47weUXMrl53DlYv6hNsPn7,Magic Deck (feat. Para-Dox da Wordsmith),0.878
