,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.294,Z-Chen,spotify:artist:5XkrVVn0lQIVPkH55nbTgZ,0.517,0.761,['mandopop'],0.0,9,0.111,-6.011,1,54,0.0351,131.985,4,4mDGkFRAqaYosoyWUI7QzM,在沒有你以後 (feat. 張智成),0.521
1,0.00942,Z-Drive,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.719,0.883,['dubstep product'],0.0318,11,0.151,-4.493,1,8,0.0941,115.006,4,0nkpf40AIiQqQy3F7UNHM0,Stabbing Tapes (Attack of Shredder),0.183
2,0.0373,Z-Ro,spotify:artist:0k7Xl1pqI3tu8sSEjo5oEg,0.761,0.695,"['deep southern trap', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap music']",0.0,1,0.318,-5.395,0,52,0.192,147.979,4,1MvuU0panHMv0CcAFC1Omr,"Swangin In the Rain (feat. Slim Thug, J-Dawg, Lil Keke, Z-Ro & Chamillionaire) - Remix",0.547
3,0.0211,Z-Trip,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.898,0.67,['turntablism'],0.312,1,0.0394,-8.372,1,32,0.184,98.026,4,2ptShnDvzwFUqAhmY1FiEz,I Want You Back - Z-Trip Remix,0.724
4,0.0373,Z:RO,spotify:artist:0k7Xl1pqI3tu8sSEjo5oEg,0.761,0.695,"['deep southern trap', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap music']",0.0,1,0.318,-5.395,0,52,0.192,147.979,4,1MvuU0panHMv0CcAFC1Omr,"Swangin In the Rain (feat. Slim Thug, J-Dawg, Lil Keke, Z-Ro & Chamillionaire) - Remix",0.547
5,0.094,Z.B.U.K.U,spotify:artist:3FJhd0PPO9EhFYPYXRzluk,0.403,0.893,['polish hip hop'],0.0,11,0.0508,-5.282,1,44,0.253,176.29,4,2oV7CNpUubcUEudcK3vuXG,Młoda krew,0.587
6,0.318,Z.E,spotify:artist:6BrvowZBreEkXzJQMpL174,0.877,0.797,['sertanejo universitario'],0.0,1,0.0978,-3.256,0,75,0.0587,100.01,4,2zW8y5ry4YudAPnLmagr1c,Ze Willen Mee,0.4
7,0.365,Z.J.,spotify:artist:32EMPFuSw1tkuAxXxGh2CU,0.775,0.864,['vapor trap'],2.8e-06,0,0.205,-2.897,0,34,0.058,98.998,4,0UytwP7EBqpKHbSZLN9jCN,Action,0.449
8,0.0249,Z.one,spotify:artist:26dSoYclwsYLMAKD3tpOr4,0.774,0.838,['sleep'],0.025,5,0.242,-3.914,0,77,0.114,143.04,4,6I9VzXrHxO9rA9A5euc8Ak,Toxic,0.924
9,0.00206,Z.TAO,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,0.69,0.908,"['chinese hip hop', 'k-pop', 'mandopop']",0.00084,9,0.13,-4.471,0,38,0.221,128.515,4,3GfWI5oh5gqC2PxoqaMKhT,Time - Tiësto's Big Room Mixcut,0.137
10,0.00206,Z.Tao,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,0.69,0.908,"['chinese hip hop', 'k-pop', 'mandopop']",0.00084,9,0.13,-4.471,0,38,0.221,128.515,4,3GfWI5oh5gqC2PxoqaMKhT,Time - Tiësto's Big Room Mixcut,0.137
11,0.0528,Z.Z. Hill,spotify:artist:1gdaEBrH99AfhsiQNbaSBp,0.779,0.428,"['soul', 'soul blues', 'southern soul', 'southern soul blues']",0.00582,0,0.0733,-14.431,1,37,0.0494,123.697,1,5ZBnVHVp7PyuQzlAJXoHQ9,Down Home Blues,0.736
12,0.00287,Z'ev,spotify:artist:6xvJNyQLQOuL3m5kOB42zx,0.164,0.813,['industrial'],0.815,7,0.26,-3.029,1,0,0.142,113.981,3,01Vk2HOYm5MqQYiXD6d8g0,Spiral Right,0.0339
13,0.0117,Z&Z,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,0.579,0.821,"['bulgarian hip hop', 'east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",0.0,1,0.0631,-4.616,1,73,0.152,174.063,4,49FYlytm3dAAraYgpoJZux,Umbrella,0.551
