,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.973,Sonia Ganassi,spotify:artist:0roWUeP7Ac4yK4VN6L2gF4,0.388,0.301,['classical mezzo-soprano'],0.221,0,0.0692,-17.959,1,37,0.186,77.175,4,0VXosruSrx0csDgAnaHZ9d,Il barbiere di Siviglia (The Barber of Seville): Act I Cavatina: Largo al factotum della citta (Figaro),0.402
1,0.992,Sonic Art Saxophone Quartet,spotify:artist:6985ezk1L546k7PMoj1NAe,0.467,0.202,['classical saxophone'],0.897,3,0.147,-16.961,1,19,0.0431,160.883,4,2A5qhlnJhECSAGc7g2NwUQ,Saxophone Quartet: IV. —,0.433
2,0.701,Sonic Chicken 4,spotify:artist:6OXb2W6M7VLNwWUlsMDSIW,0.368,0.947,['garage pop'],0.452,11,0.118,-0.394,1,6,0.038,161.905,4,18mG6xLQ7LEhn0nHlEXrhY,Shalalalalove,0.898
3,7.4e-05,Sonic Syndicate,spotify:artist:384RPjoLeqSOcy5qS9oQgX,0.519,0.939,"['alternative metal', 'melodic death metal', 'melodic metalcore', 'nu metal', 'rap metal', 'swedish alternative rock']",0.0,6,0.0993,-2.59,0,46,0.0734,130.019,4,4PwUQ0K5w7O3VGPYo9gbUq,Turn It Up,0.381
4,0.929,Sonic Yogi,spotify:artist:2xJT8mRbrqa7rTY6d4y5Fq,0.187,0.123,['tone'],0.969,11,0.416,-24.616,1,25,0.042,91.103,5,3cTRiVedT0Z0pvdpicJ7a5,Tibetan Singing Bowls - F# Heart Chakra - Relaxation and Meditation,0.0306
5,0.000277,Sonic Youth,spotify:artist:5UqTO8smerMvxHYA5xsXb6,0.286,0.907,"['alternative rock', 'blues-rock', 'dance rock', 'dream pop', 'experimental rock', 'garage rock', 'grunge', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new wave', 'noise pop', 'noise rock', 'post-punk', 'punk', 'rock', 'shoegaze']",0.202,7,0.0837,-9.67,1,61,0.0374,156.395,4,0WIbzDVEpmOyBnqqdtqIL9,Teen Age Riot (Album Version),0.746
6,0.0755,Sonicflood,spotify:artist:1lPSXeZw9i7js7PdFJXEJI,0.452,0.912,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",0.0,11,0.577,-5.024,1,40,0.0329,90.81,4,3EHmkZAvEJG0HPRgB7353n,I Could Sing of Your Love Forever,0.574
7,0.165,Sonideros,spotify:artist:6X3KhZMwlXYuoFfJwMcQ80,0.596,0.679,['cumbia sonidera'],1.99e-05,7,0.149,-7.422,0,46,0.0365,188.04,4,0y2BfS0n5wbWGcto2fIbPi,Pero La Recuerdo - Cumbia Santa Maria -,0.812
8,0.448,Sonido Condor,spotify:artist:4IVjseASdZdJJujgEilnEp,0.645,0.469,['cumbia sonidera'],0.0,8,0.315,-13.763,0,45,0.178,96.351,4,0l9S0ufiXdSXWGF4br3uZs,Usted Que Haria,0.795
9,0.36,Sonido Fantasma,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.637,0.409,['cumbia sonidera'],0.0,8,0.193,-10.985,1,28,0.0555,78.28,4,2IFvJ7tmpOYQTw9iimdn5K,Desde Que Llegaste,0.774
10,0.219,Sonido Gallo Negro,spotify:artist:3lSqMCuyfqugFoibdOCeZo,0.4,0.834,"['cumbia', 'latin alternative', 'mexican indie', 'mexican rock', 'nu-cumbia']",0.83,7,0.219,-9.435,1,18,0.0366,183.947,4,7IwIpDq2X3J6r6qsnr8cf5,Cumbia Ishtar,0.556
11,0.53,Sonido La Conga,spotify:artist:46OZl3GCx6gVfyqMIbS1ex,0.733,0.554,['cumbia sonidera'],9.75e-06,1,0.0805,-4.96,1,32,0.0388,80.968,4,4HekpPyYNMdjYAVbLsAluh,Quiero Saber De Ti,0.852
12,0.227,Sonnie Badu,spotify:artist:4oI0W9neUi7nvxcQKDY5Xa,0.296,0.653,['african gospel'],0.0,9,0.652,-6.166,1,33,0.0471,117.489,4,4QO581bNV0wcQi2BfDqLsg,Baba Oh (feat. Sonnie Badu),0.261
13,0.895,Sonny,spotify:artist:5Lhxlge1CR1DrgDAje8Qaw,0.648,0.577,"['canadian hip hop', 'deep trap', 'deep underground hip hop', 'trap music', 'underground hip hop', 'vapor trap']",0.0446,6,0.0848,-9.916,0,56,0.144,97.91,4,4aqafewb0B9MlQVHUWIOuK,California Girls (NoMBe vs. Sonny Alven),0.353
14,0.246,Sonny & Cher,spotify:artist:71lGEtP9qYXDsSXjfexTqO,0.621,0.708,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll']",2e-06,6,0.143,-9.057,1,64,0.0259,110.533,3,2SWBfqj1FrS8t8z56G55rP,I Got You Babe - LP/Single Version,0.624
15,0.731,Sonny & The Sunsets,spotify:artist:67zR9a98QqWJwpO7wBrGog,0.79,0.44,"['bay area indie', 'freak folk', 'garage pop', 'garage psych', 'indie garage rock', 'neo-psychedelic', 'new weird america', 'noise pop', 'popgaze', 'preverb']",0.000429,10,0.24,-10.572,1,52,0.0335,110.129,4,2wygBuUWMXrQujBBlwhDCL,Too Young to Burn,0.787
16,0.174,Sonny & Vaech,spotify:artist:1WqJanFgAbU04Q8EXO2sPG,0.852,0.805,['pop reggaeton'],0.0,9,0.0748,-4.755,1,23,0.0484,121.986,4,34NZaeImiVc72P0UrH7kZP,Poquito a Poquito,0.945
17,0.895,Sonny Alven,spotify:artist:5Lhxlge1CR1DrgDAje8Qaw,0.648,0.577,"['deep pop edm', 'deep tropical house', 'norwegian indie', 'norwegian pop', 'tropical house']",0.0446,6,0.0848,-9.916,0,56,0.144,97.91,4,4aqafewb0B9MlQVHUWIOuK,California Girls (NoMBe vs. Sonny Alven),0.353
18,0.991,Sonny Beckerlee,spotify:artist:0XMT5PoHDKRRWHj40qLg7K,0.368,0.0275,['focus'],0.944,11,0.111,-21.248,0,53,0.0412,79.523,1,3YCtY1WHXea6i3queAzYsk,Georgia On My Mind,0.0724
19,0.801,Sonny Boy Williamson I,spotify:artist:1qxTNsrSi4fNXVO0sbMsl4,0.589,0.214,"['blues', 'chicago blues', 'country blues', 'harmonica blues', 'traditional blues']",8.82e-06,0,0.134,-11.918,1,34,0.0541,91.366,4,2hB8nC0Ty1ppRTacoM2TJ0,Good Morning School Girl - 2002 Remastered,0.799
20,0.685,Sonny Boy Williamson II,spotify:artist:69VgCcXFV59QuQWEXSTxfK,0.721,0.347,"['acoustic blues', 'blues', 'chicago blues', 'country blues', 'delta blues', 'harmonica blues', 'traditional blues']",0.21,5,0.669,-12.607,0,40,0.0599,114.053,4,0RYe9pP6Fa3jzEh1n0RZou,Help Me - Mono Version,0.791
21,0.837,Sonny Clark,spotify:artist:1Sc9ykJB728MAZab1Ocwy8,0.58,0.48,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz piano', 'soul jazz', 'stride']",0.00432,7,0.171,-7.682,0,56,0.0339,108.892,4,7CnOzCWGrTINcDExG6u99y,Cool Struttin',0.48
22,0.306,Sonny Digital,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,0.786,0.44,"['canadian hip hop', 'deep trap', 'deep underground hip hop', 'trap music', 'underground hip hop', 'vapor trap']",0.0,8,0.121,-7.673,0,60,0.157,98.014,4,3LmuxO8mh3wwIfRUqHJFFy,I'm The Man,0.315
23,0.0479,Sonny Fodera,spotify:artist:6tUJpYN2aYiXbzAcg0pIOo,0.648,0.679,"['deep groove house', 'deep house', 'disco house', 'house', 'tropical house']",2.18e-06,3,0.137,-10.569,0,52,0.0746,121.925,4,7IITbM93TjfDQYP7wT6E9G,Unconditional - Sonny Fodera Remix,0.276
24,0.787,Sonny James,spotify:artist:0c08N8UlFjDaup9TNDaWxy,0.446,0.368,"['country gospel', 'cowboy western', 'nashville sound', 'traditional country', 'western swing']",0.00154,2,0.128,-9.891,1,29,0.0363,147.106,3,5wkkCtYEcgrXoDagTEHSIj,Young Love,0.32
25,0.959,Sonny Landreth,spotify:artist:7aHLYoLUMdcl0HiT5k0Brz,0.463,0.039,"['blues', 'blues-rock', 'modern blues', 'roots rock', 'southern rock']",0.726,10,0.106,-16.647,1,44,0.0728,77.222,4,5wkqSSgrI9QJanFfbPPUTM,Sunrise,0.0979
