,acousticness,artist_name,artist_uri,danceability,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0,0.664,Dramadigs,spotify:artist:4mNAd2ykfdFXoa1ezd10ta,0.903,0.253,['indie deutschrap'],0.744,5,0.109,-9.52,0,53,0.13,85.018,4,2s0yqhsKHsepGeT78kiZYW,Schehmetmoll,0.693
1,0.0106,Draper,spotify:artist:5Z8Qlj0jWh0OOmJ55EwSnu,0.492,0.916,"['brostep', 'catstep', 'chillstep', 'complextro', 'edm', 'electro house', 'tracestep']",0.122,1,0.066,-5.684,1,40,0.0386,99.991,4,3xBiRB00WfvesyCQXDfZwH,Who Are You,0.383
2,0.131,Drapht,spotify:artist:4Q6bcEc5YCypvMZ5kjaTMp,0.514,0.828,"['australian hip hop', 'deep australian indie']",0.0,4,0.688,-4.783,1,47,0.318,96.916,4,1gjqVg24xVCUK3MrDiAGFE,Jimmy Recard,0.655
3,0.231,Drauf & Dran,spotify:artist:7vDF2oFndw0LFoqtF1nopb,0.806,0.522,['deep euro house'],0.656,6,0.093,-8.433,0,35,0.047,124.01,4,2CDxcxSQDMalHyPNx4kzQU,Freedom of Speech,0.334
4,0.403,Drazen Zanko,spotify:artist:49WOhECQrBgcFLc0jRzHYZ,0.593,0.694,['croatian pop'],0.0,1,0.0894,-12.457,1,0,0.0654,132.018,4,7CCNIhOUsujuO89q4lzV5Q,Dok je Hrvat uz Hrvata,0.536
5,0.0978,Drazen Zecic,spotify:artist:6KR9DsRPfBBmSA4E8nyHD2,0.724,0.683,['croatian pop'],0.0,4,0.194,-5.511,1,24,0.0314,104.904,4,4I9wYvRl6oQ0tgOBrCEpYL,Nitko Nema Dva Života,0.922
6,0.177,Dre,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,0.821,0.774,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",0.000676,11,0.0577,-3.418,1,75,0.235,93.425,4,503OTo2dSqe7qk76rgsbep,Still D.R.E.,0.547
7,0.177,Dre,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,0.821,0.774,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",0.000676,11,0.0577,-3.418,1,75,0.235,93.425,4,503OTo2dSqe7qk76rgsbep,Still D.R.E.,0.547
8,0.177,Dre,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,0.821,0.774,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",0.000676,11,0.0577,-3.418,1,75,0.235,93.425,4,503OTo2dSqe7qk76rgsbep,Still D.R.E.,0.547
9,0.154,Dre Dog,spotify:artist:3zXjoOkcADDEhRqhKi3qgF,0.84,0.594,['hyphy'],0.0,6,0.431,-8.46,0,45,0.351,96.345,4,5yeW9wyvtgUHIk27vvcjSR,Smoke Dope and Rap,0.631
10,0.00298,Dre Murray,spotify:artist:3fn8lZLy7Q61AXCWWPYC4B,0.667,0.841,"['christian hip hop', 'christian trap']",0.0112,2,0.0858,-5.413,1,34,0.171,87.841,4,1uUEcB35vk3MpSJSPPSUuv,"Decisions (feat. Dre Murray, Chino Dollaz & Anesha Birchett)",0.457
11,0.143,Dread Mar I,spotify:artist:1aw0Cdl1DIrtUrUA6fGbAR,0.803,0.418,"['argentine rock', 'latin alternative', 'rock en espanol']",0.0,9,0.0524,-5.751,0,70,0.0318,83.965,4,0gWa0Y7I6Y78QWjuudv58R,Tu Sin Mi,0.784
12,0.117,Dread Pitt,spotify:artist:4dUVsmKjce27kiHwx3yzvR,0.647,0.924,['bass trap'],1.96e-05,9,0.054,-3.487,0,49,0.227,74.974,4,3I8lWr17C8wlOlSP9g93qH,The Mission,0.931
13,0.0685,Dread Zeppelin,spotify:artist:1xoJoYxFg6q7IGEkAeK4gN,0.392,0.77,['comic'],0.00803,9,0.0375,-10.385,1,23,0.099,84.024,4,3akeVZ6h9l09Tb7yfvCfPz,Whole Lotta Love,0.657
14,0.245,Dream,spotify:artist:67hb7towEyKvt5Z8Bx306c,0.87,0.699,"['dance pop', 'dirty south rap', 'hip hop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",6.76e-06,5,0.0588,-5.541,0,71,0.0459,126.967,4,0mBkoM8r7KAQzZij5swTUL,Walking On A Dream,0.726
15,0.00281,Dream 2 Science,spotify:artist:3Vm0BsJPeOfMq4KG9jOfVN,0.837,0.596,['outsider house'],0.809,6,0.103,-10.646,1,15,0.0825,120.305,4,0YQ2IRqkQjdeBppIJeNiwx,My Love Turns to Liquid,0.244
16,0.0214,Dream Baby,spotify:artist:48eO052eSDcn8aTxiv6QaG,0.827,0.739,['sleep'],4.13e-06,8,0.043,-6.391,1,71,0.0744,95.999,4,1EYSS9Lp7a9f20C3FaOVgI,Baby Don’t Stop,0.352
17,0.0123,Dream Evil,spotify:artist:1bkf8u8ot6vEpWTJFBzKZB,0.563,0.734,"['metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']",0.0,7,0.102,-6.207,0,57,0.038,115.983,4,7FQvFYg88JndjHvd5tBxwI,The Chosen Ones,0.231
18,0.00355,Dream Fiend,spotify:artist:6kyUfziWP8ydAsKzyXsC83,0.591,0.843,['retro electro'],0.907,9,0.0698,-6.695,1,40,0.0299,111.971,4,1ODc1DUTRidGBie9pZhTaS,Spaceship Gurl - Dream Fiend Remix,0.281
19,0.242,Dreamgirl,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,0.59,0.609,"['indie garage rock', 'indie psych-rock', 'lo-fi beats']",0.00104,4,0.259,-6.422,1,51,0.0626,102.032,4,3wKpAmt4dWefApt5KPbJeg,Dreamgirl,0.301
20,0.897,Dream Koala,spotify:artist:0tWnElR8nnWIsopg1o3xmg,0.576,0.283,['indie dream pop'],0.892,2,0.0841,-13.004,1,61,0.039,119.277,4,7ydeKIGuAdxqkp7OsWGZx6,We Can't Be Friends,0.252
